Timestamp,TimeString,SensorType,X,Y,Z,Interval(ms)
1743666613668,2025-04-03 16:50:13.668,ACCELEROMETER,0.9577,6.6107,8.4135,51
1743666613674,2025-04-03 16:50:13.674,ACCELEROMETER,-0.0096,7.1709,7.6713,6
1743666613678,2025-04-03 16:50:13.678,ACCELEROMETER,0.5626,7.3002,7.3146,4
1743666613683,2025-04-03 16:50:13.683,GYROSCOPE,1.6759,0.1815,-0.6433,53
1743666613724,2025-04-03 16:50:13.724,ACCELEROMETER,0.9385,7.1494,6.7089,46
1743666613730,2025-04-03 16:50:13.730,ACCELEROMETER,0.6440,7.5732,4.9802,6
1743666613735,2025-04-03 16:50:13.735,ACCELEROMETER,-0.2155,7.9945,5.4615,5
1743666613744,2025-04-03 16:50:13.744,GYROSCOPE,0.8476,0.5321,-0.8333,61
1743666613782,2025-04-03 16:50:13.782,ACCELEROMETER,-1.3647,7.5444,5.5525,47
1743666613787,2025-04-03 16:50:13.787,ACCELEROMETER,-1.5610,7.8222,4.4724,5
1743666613792,2025-04-03 16:50:13.792,ACCELEROMETER,-1.8220,8.3106,4.1156,5
1743666613802,2025-04-03 16:50:13.802,GYROSCOPE,0.2569,0.5523,-0.2878,58
1743666613843,2025-04-03 16:50:13.843,ACCELEROMETER,-2.1284,8.5763,4.2353,51
1743666613850,2025-04-03 16:50:13.850,ACCELEROMETER,-2.1428,8.5620,3.8882,7
1743666613857,2025-04-03 16:50:13.857,ACCELEROMETER,-2.0351,7.7072,4.8363,7
1743666613865,2025-04-03 16:50:13.865,GYROSCOPE,-0.2630,0.4570,0.0665,63
1743666613903,2025-04-03 16:50:13.903,ACCELEROMETER,-1.8866,7.7862,5.6793,46
1743666613911,2025-04-03 16:50:13.911,ACCELEROMETER,-1.9944,7.7767,5.2460,8
1743666613917,2025-04-03 16:50:13.917,ACCELEROMETER,-1.8316,7.8533,4.6711,6
1743666613923,2025-04-03 16:50:13.923,GYROSCOPE,-0.3974,0.1296,0.1575,58
1743666613963,2025-04-03 16:50:13.963,ACCELEROMETER,-1.7645,8.4039,5.2292,46
1743666613970,2025-04-03 16:50:13.970,ACCELEROMETER,-1.8962,7.9898,5.2747,7
1743666613976,2025-04-03 16:50:13.976,ACCELEROMETER,-1.6065,7.9802,5.4208,6
1743666613984,2025-04-03 16:50:13.984,GYROSCOPE,-0.4762,-0.3506,0.2925,61
1743666614023,2025-04-03 16:50:14.023,ACCELEROMETER,-0.7207,8.0424,6.2061,47
1743666614030,2025-04-03 16:50:14.030,ACCELEROMETER,-0.1580,7.9802,6.2228,7
1743666614035,2025-04-03 16:50:14.035,ACCELEROMETER,-0.4022,7.8269,6.0265,5
1743666614043,2025-04-03 16:50:14.043,GYROSCOPE,-0.3100,-0.0928,0.0146,59
1743666614082,2025-04-03 16:50:14.082,ACCELEROMETER,-0.2945,7.8700,5.6817,47
1743666614090,2025-04-03 16:50:14.090,ACCELEROMETER,-0.9673,7.6330,5.4040,8
