Timestamp,ax,ay,az,gx,gy,gz
1743666872290,-1.8196,9.1605,2.3631,-0.3615,0.4001,-0.4678
1743666872300,-1.8196,9.1605,2.3631,-0.3615,0.4001,-0.4678
1743666872310,-1.8196,9.1605,2.3631,-0.3615,0.4001,-0.4678
1743666872320,-1.8196,9.1605,2.3631,-0.3615,0.4001,-0.4678
1743666872330,-1.8196,9.1605,2.3631,-0.3615,0.4001,-0.4678
1743666872340,-2.0135,8.0783,3.5889,-0.3615,0.4001,-0.4678
1743666872350,-2.3679,8.0352,5.076,-0.3615,0.4001,-0.4678
1743666872360,-2.3679,8.0352,5.076,-0.6907,-0.4013,-0.5026
1743666872370,-2.3679,8.0352,5.076,-0.6907,-0.4013,-0.5026
1743666872380,-2.3679,8.0352,5.076,-0.6907,-0.4013,-0.5026
1743666872390,-2.3679,8.0352,5.076,-0.6907,-0.4013,-0.5026
1743666872400,-2.8252,8.392,5.2005,-0.6907,-0.4013,-0.5026
1743666872410,-3.1627,10.0559,5.8182,0.0887,-1.6261,-0.3297
1743666872420,-3.1627,10.0559,5.8182,0.0887,-1.6261,-0.3297
1743666872430,-3.1627,10.0559,5.8182,0.0887,-1.6261,-0.3297
1743666872440,-3.1627,10.0559,5.8182,0.0887,-1.6261,-0.3297
1743666872450,-3.1627,10.0559,5.8182,0.0887,-1.6261,-0.3297
1743666872460,-1.4269,7.8485,4.2641,0.0887,-1.6261,-0.3297
1743666872470,-6.2372,8.9187,3.7541,0.4876,-0.5082,-0.3719
1743666872480,-6.2372,8.9187,3.7541,0.4876,-0.5082,-0.3719
1743666872490,-6.2372,8.9187,3.7541,0.4876,-0.5082,-0.3719
1743666872500,-6.2372,8.9187,3.7541,0.4876,-0.5082,-0.3719
1743666872510,-6.2372,8.9187,3.7541,0.4876,-0.5082,-0.3719
1743666872520,-1.7789,8.6458,3.2896,0.4876,-0.5082,-0.3719
1743666872530,-1.9034,8.9115,2.49,-0.1452,0.7055,0.2469
1743666872540,-1.9034,8.9115,2.49,-0.1452,0.7055,0.2469
1743666872550,-1.9034,8.9115,2.49,-0.1452,0.7055,0.2469
1743666872560,-1.9034,8.9115,2.49,-0.1452,0.7055,0.2469
1743666872570,-1.9034,8.9115,2.49,-0.1452,0.7055,0.2469
1743666872580,-0.7111,9.1557,0.067,-0.1452,0.7055,0.2469
1743666872590,-3.0023,9.0767,6.1318,-1.9503,1.6047,-0.5753
1743666872600,-3.0023,9.0767,6.1318,-1.9503,1.6047,-0.5753
1743666872610,-3.0023,9.0767,6.1318,-1.9503,1.6047,-0.5753
1743666872620,-3.0023,9.0767,6.1318,-1.9503,1.6047,-0.5753
1743666872630,-3.0023,9.0767,6.1318,-1.9503,1.6047,-0.5753
1743666872640,-2.15,6.6682,11.2674,-1.9503,1.6047,-0.5753
1743666872650,-4.6136,7.7264,3.0981,0.5426,-0.463,-0.1031
1743666872660,-4.6136,7.7264,3.0981,0.5426,-0.463,-0.1031
1743666872670,-4.6136,7.7264,3.0981,0.5426,-0.463,-0.1031
1743666872680,-4.6136,7.7264,3.0981,0.5426,-0.463,-0.1031
1743666872690,-4.6136,7.7264,3.0981,0.5426,-0.463,-0.1031
1743666872700,-2.0734,8.5045,3.067,0.5426,-0.463,-0.1031
1743666872710,-1.6017,8.2531,3.9959,-0.538,-0.4704,0.203
1743666872720,-1.6017,8.2531,3.9959,-0.538,-0.4704,0.203
1743666872730,-1.6017,8.2531,3.9959,-0.538,-0.4704,0.203
1743666872740,-1.6017,8.2531,3.9959,-0.538,-0.4704,0.203
1743666872750,-1.6017,8.2531,3.9959,-0.538,-0.4704,0.203
1743666872760,-1.9178,7.7264,6.5604,-0.538,-0.4704,0.203
1743666872770,-3.4668,7.8078,6.0121,-0.0725,0.3506,-0.0463
1743666872780,-3.4668,7.8078,6.0121,-0.0725,0.3506,-0.0463
1743666872790,-3.4668,7.8078,6.0121,-0.0725,0.3506,-0.0463
1743666872800,-3.4668,7.8078,6.0121,-0.0725,0.3506,-0.0463
1743666872810,-3.4668,7.8078,6.0121,-0.0725,0.3506,-0.0463
1743666872820,-1.901,8.6936,5.4423,-0.0725,0.3506,-0.0463
1743666872830,-1.8531,8.2675,5.3154,0.2341,-0.2285,-0.0677
1743666872840,-1.8531,8.2675,5.3154,0.2341,-0.2285,-0.0677
1743666872850,-1.8531,8.2675,5.3154,0.2341,-0.2285,-0.0677
1743666872860,-1.8531,8.2675,5.3154,0.2341,-0.2285,-0.0677
1743666872870,-1.8531,8.2675,5.3154,0.2341,-0.2285,-0.0677
1743666872880,-3.0191,8.0257,4.5562,0.2341,-0.2285,-0.0677
1743666872890,-3.0718,7.9921,3.3327,0.2341,-0.2285,-0.0677
1743666872900,-3.0718,7.9921,3.3327,0.0191,0.4325,0.4534
1743666872910,-3.0718,7.9921,3.3327,0.0191,0.4325,0.4534
1743666872920,-3.0718,7.9921,3.3327,0.0191,0.4325,0.4534
1743666872930,-3.0718,7.9921,3.3327,0.0191,0.4325,0.4534
1743666872940,-2.2075,8.3872,2.4636,0.0191,0.4325,0.4534
1743666872950,-2.1093,8.2914,4.6471,0.0191,0.4325,0.4534
1743666872960,-2.1093,8.2914,4.6471,-0.6058,0.3702,0.0753
1743666872970,-2.1093,8.2914,4.6471,-0.6058,0.3702,0.0753
1743666872980,-2.1093,8.2914,4.6471,-0.6058,0.3702,0.0753
1743666872990,-2.1093,8.2914,4.6471,-0.6058,0.3702,0.0753
1743666873000,-2.1021,8.811,2.6815,-0.6058,0.3702,0.0753
1743666873010,-2.9209,9.4335,12.8452,-0.6058,0.3702,0.0753
1743666873020,-2.6097,4.4867,12.2299,0.7827,-0.2761,-0.1428
1743666873030,-2.6097,4.4867,12.2299,0.7827,-0.2761,-0.1428
1743666873040,-2.6097,4.4867,12.2299,0.7827,-0.2761,-0.1428
1743666873050,-2.6097,4.4867,12.2299,0.7827,-0.2761,-0.1428
1743666873060,-3.213,8.7583,6.3856,0.7827,-0.2761,-0.1428
1743666873070,-2.5211,8.5189,-0.5339,0.7827,-0.2761,-0.1428
1743666873080,-2.5211,8.5189,-0.5339,0.9165,-0.7746,0.2824
1743666873090,-2.5211,8.5189,-0.5339,0.9165,-0.7746,0.2824
1743666873100,-2.5211,8.5189,-0.5339,0.9165,-0.7746,0.2824
1743666873110,-2.5211,8.5189,-0.5339,0.9165,-0.7746,0.2824
1743666873120,-2.4301,9.0169,0.6632,0.9165,-0.7746,0.2824
1743666873130,-2.3104,8.2675,4.549,0.9165,-0.7746,0.2824
1743666873140,-2.3104,8.2675,4.549,-0.9882,0.752,0.4082
1743666873150,-2.3104,8.2675,4.549,-0.9882,0.752,0.4082
1743666873160,-2.3104,8.2675,4.549,-0.9882,0.752,0.4082
1743666873170,-2.3104,8.2675,4.549,-0.9882,0.752,0.4082
1743666873180,-1.8914,8.5021,6.0624,-0.9882,0.752,0.4082
1743666873190,-1.7478,8.4399,6.0217,-0.0414,0.1332,0.1877
1743666873200,-1.7478,8.4399,6.0217,-0.0414,0.1332,0.1877
1743666873210,-1.7478,8.4399,6.0217,-0.0414,0.1332,0.1877
1743666873220,-1.7478,8.4399,6.0217,-0.0414,0.1332,0.1877
1743666873230,-1.7478,8.4399,6.0217,-0.0414,0.1332,0.1877
1743666873240,-1.9178,8.9211,4.6926,-0.0414,0.1332,0.1877
1743666873250,-1.1612,8.7846,4.3215,0.4021,-0.1998,0.0991
1743666873260,-1.1612,8.7846,4.3215,0.4021,-0.1998,0.0991
1743666873270,-1.1612,8.7846,4.3215,0.4021,-0.1998,0.0991
1743666873280,-1.1612,8.7846,4.3215,0.4021,-0.1998,0.0991
1743666873290,-1.1612,8.7846,4.3215,0.4021,-0.1998,0.0991
1743666873300,-1.1995,8.5835,4.1731,0.4021,-0.1998,0.0991
1743666873310,-3.0311,8.4231,2.4636,-0.1104,0.4404,0.2042
1743666873320,-3.0311,8.4231,2.4636,-0.1104,0.4404,0.2042
1743666873330,-3.0311,8.4231,2.4636,-0.1104,0.4404,0.2042
1743666873340,-3.0311,8.4231,2.4636,-0.1104,0.4404,0.2042
1743666873350,-3.0311,8.4231,2.4636,-0.1104,0.4404,0.2042
1743666873360,-2.4804,8.2531,3.8978,-0.1104,0.4404,0.2042
1743666873370,-0.9266,9.1605,1.9561,-0.1104,0.4404,0.2042
1743666873380,-0.9266,9.1605,1.9561,-0.483,0.5027,-0.0359
1743666873390,-0.9266,9.1605,1.9561,-0.483,0.5027,-0.0359
1743666873400,-0.9266,9.1605,1.9561,-0.483,0.5027,-0.0359
1743666873410,-0.9266,9.1605,1.9561,-0.483,0.5027,-0.0359
1743666873420,-1.4317,9.8429,1.5802,-0.483,0.5027,-0.0359
1743666873430,-0.6536,6.5245,8.5715,-0.483,0.5027,-0.0359
1743666873440,-0.6536,6.5245,8.5715,1.4076,-1.1191,-0.6193
1743666873450,-0.6536,6.5245,8.5715,1.4076,-1.1191,-0.6193
1743666873460,-0.6536,6.5245,8.5715,1.4076,-1.1191,-0.6193
1743666873470,-0.6536,6.5245,8.5715,1.4076,-1.1191,-0.6193
1743666873480,-3.4069,8.131,3.2872,1.4076,-1.1191,-0.6193
1743666873490,-2.7294,8.6266,-0.6464,1.4076,-1.1191,-0.6193
1743666873500,-2.7294,8.6266,-0.6464,0.1804,-0.1063,0.0344
1743666873510,-2.7294,8.6266,-0.6464,0.1804,-0.1063,0.0344
1743666873520,-2.7294,8.6266,-0.6464,0.1804,-0.1063,0.0344
1743666873530,-2.7294,8.6266,-0.6464,0.1804,-0.1063,0.0344
1743666873540,-2.5355,8.641,0.5962,0.1804,-0.1063,0.0344
1743666873550,-3.1867,8.0376,6.0504,0.1804,-0.1063,0.0344
1743666873560,-3.1867,8.0376,6.0504,-1.3205,0.7172,0.2329
1743666873570,-3.1867,8.0376,6.0504,-1.3205,0.7172,0.2329
1743666873580,-3.1867,8.0376,6.0504,-1.3205,0.7172,0.2329
1743666873590,-3.1867,8.0376,6.0504,-1.3205,0.7172,0.2329
1743666873600,-2.5546,8.0185,6.8836,-1.3205,0.7172,0.2329
1743666873610,-2.6791,8.4087,6.7041,-1.3205,0.7172,0.2329
1743666873620,-2.6791,8.4087,6.7041,0.1474,-0.9694,0.0289
1743666873630,-2.6791,8.4087,6.7041,0.1474,-0.9694,0.0289
1743666873640,-2.6791,8.4087,6.7041,0.1474,-0.9694,0.0289
1743666873650,-2.6791,8.4087,6.7041,0.1474,-0.9694,0.0289
1743666873660,-2.2003,7.8174,5.9714,0.1474,-0.9694,0.0289
1743666873670,-3.5147,7.7384,4.9778,0.4974,-0.2541,-0.0121
1743666873680,-3.5147,7.7384,4.9778,0.4974,-0.2541,-0.0121
1743666873690,-3.5147,7.7384,4.9778,0.4974,-0.2541,-0.0121
1743666873700,-3.5147,7.7384,4.9778,0.4974,-0.2541,-0.0121
1743666873710,-3.5147,7.7384,4.9778,0.4974,-0.2541,-0.0121
1743666873720,-4.4221,8.4973,1.9369,0.4974,-0.2541,-0.0121
1743666873730,-1.8747,8.4016,2.7581,0.4974,-0.2541,-0.0121
1743666873740,-1.8747,8.4016,2.7581,-0.8257,0.4581,0.7442
1743666873750,-1.8747,8.4016,2.7581,-0.8257,0.4581,0.7442
1743666873760,-1.8747,8.4016,2.7581,-0.8257,0.4581,0.7442
1743666873770,-1.8747,8.4016,2.7581,-0.8257,0.4581,0.7442
1743666873780,0.0455,8.5715,2.976,-0.8257,0.4581,0.7442
1743666873790,-0.4238,8.3106,0.34,-0.8257,0.4581,0.7442
1743666873800,-0.4238,8.3106,0.34,-1.6021,-0.4795,-0.1758
1743666873810,-0.4238,8.3106,0.34,-1.6021,-0.4795,-0.1758
1743666873820,-0.4238,8.3106,0.34,-1.6021,-0.4795,-0.1758
1743666873830,-0.4238,8.3106,0.34,-1.6021,-0.4795,-0.1758
1743666873840,-1.4772,10.2379,12.0551,-1.6021,-0.4795,-0.1758
1743666873850,-3.7493,7.1039,6.1031,-1.6021,-0.4795,-0.1758
1743666873860,-3.7493,7.1039,6.1031,0.5231,-2.5607,-0.8942
1743666873870,-3.7493,7.1039,6.1031,0.5231,-2.5607,-0.8942
1743666873880,-3.7493,7.1039,6.1031,0.5231,-2.5607,-0.8942
1743666873890,-3.7493,7.1039,6.1031,0.5231,-2.5607,-0.8942
1743666873900,-4.8243,6.8621,2.4277,0.5231,-2.5607,-0.8942
1743666873910,-2.8443,7.1374,2.1715,0.5231,-2.5607,-0.8942
1743666873920,-0.9553,7.1254,4.9324,-2.0426,0.5571,0.9861
1743666873930,-0.9553,7.1254,4.9324,-2.0426,0.5571,0.9861
1743666873940,-0.9553,7.1254,4.9324,-2.0426,0.5571,0.9861
1743666873950,-0.9553,7.1254,4.9324,-2.0426,0.5571,0.9861
1743666873960,-0.1532,7.2571,8.5739,-2.0426,0.5571,0.9861
1743666873970,0.8356,5.8422,9.9075,-2.0426,0.5571,0.9861
1743666873980,0.8356,5.8422,9.9075,-1.7121,-1.0299,0.33
1743666873990,0.8356,5.8422,9.9075,-1.7121,-1.0299,0.33
1743666874000,0.8356,5.8422,9.9075,-1.7121,-1.0299,0.33
1743666874010,0.8356,5.8422,9.9075,-1.7121,-1.0299,0.33
1743666874020,0.2322,5.7129,9.0456,-1.7121,-1.0299,0.33
1743666874030,1.3982,6.7567,9.2515,-1.7121,-1.0299,0.33
1743666874040,1.3982,6.7567,9.2515,0.4149,-0.5895,0.6196
1743666874050,1.3982,6.7567,9.2515,0.4149,-0.5895,0.6196
1743666874060,1.3982,6.7567,9.2515,0.4149,-0.5895,0.6196
1743666874070,1.3982,6.7567,9.2515,0.4149,-0.5895,0.6196
1743666874080,2.6528,5.7105,8.1286,0.4149,-0.5895,0.6196
1743666874090,4.0558,6.8717,5.3106,0.4149,-0.5895,0.6196
1743666874100,4.0558,6.8717,5.3106,0.4901,-0.6048,-0.8526
1743666874110,4.0558,6.8717,5.3106,0.4901,-0.6048,-0.8526
1743666874120,4.0558,6.8717,5.3106,0.4901,-0.6048,-0.8526
1743666874130,4.0558,6.8717,5.3106,0.4901,-0.6048,-0.8526
1743666874140,2.6695,7.2284,5.3896,0.4901,-0.6048,-0.8526
1743666874150,1.7885,6.989,5.8613,0.4901,-0.6048,-0.8526
1743666874160,1.7885,6.989,5.8613,0.3661,-1.1405,-1.4751
1743666874170,1.7885,6.989,5.8613,0.3661,-1.1405,-1.4751
1743666874180,1.7885,6.989,5.8613,0.3661,-1.1405,-1.4751
1743666874190,1.7885,6.989,5.8613,0.3661,-1.1405,-1.4751
1743666874200,1.0343,8.5787,4.2258,0.3661,-1.1405,-1.4751
1743666874210,-1.1732,6.4742,9.1629,0.3661,-1.1405,-1.4751
1743666874220,-1.1732,6.4742,9.1629,-1.2802,2.1362,-0.3474
1743666874230,-1.1732,6.4742,9.1629,-1.2802,2.1362,-0.3474
1743666874240,-1.1732,6.4742,9.1629,-1.2802,2.1362,-0.3474
1743666874250,-1.1732,6.4742,9.1629,-1.2802,2.1362,-0.3474
1743666874260,-0.5555,7.3074,12.0288,-1.2802,2.1362,-0.3474
1743666874270,-6.1678,5.835,8.5476,-1.2802,2.1362,-0.3474
1743666874280,-6.1678,5.835,8.5476,0.5848,3.2022,-0.1648
1743666874290,-6.1678,5.835,8.5476,0.5848,3.2022,-0.1648
1743666874300,-6.1678,5.835,8.5476,0.5848,3.2022,-0.1648
1743666874310,-6.1678,5.835,8.5476,0.5848,3.2022,-0.1648
1743666874320,-8.6697,9.3975,5.823,0.5848,3.2022,-0.1648
1743666874330,-3.1795,7.3673,6.795,0.5848,3.2022,-0.1648
1743666874340,-3.1795,7.3673,6.795,-0.3425,1.0721,1.0282
1743666874350,-3.1795,7.3673,6.795,-0.3425,1.0721,1.0282
1743666874360,-3.1795,7.3673,6.795,-0.3425,1.0721,1.0282
1743666874370,-3.1795,7.3673,6.795,-0.3425,1.0721,1.0282
1743666874380,-2.9425,7.6713,8.1861,-0.3425,1.0721,1.0282
1743666874390,-0.8906,6.8357,7.5875,-0.3425,1.0721,1.0282
1743666874400,-0.8906,6.8357,7.5875,0.6562,-1.1325,0.5615
1743666874410,-0.8906,6.8357,7.5875,0.6562,-1.1325,0.5615
1743666874420,-0.8906,6.8357,7.5875,0.6562,-1.1325,0.5615
1743666874430,-0.8906,6.8357,7.5875,0.6562,-1.1325,0.5615
1743666874440,-1.8196,7.1518,6.6179,0.6562,-1.1325,0.5615
1743666874450,-1.0702,8.9857,6.5173,0.6562,-1.1325,0.5615
1743666874460,-1.0702,8.9857,6.5173,0.9965,-1.2541,0.4565
1743666874470,-1.0702,8.9857,6.5173,0.9965,-1.2541,0.4565
1743666874480,-1.0702,8.9857,6.5173,0.9965,-1.2541,0.4565
1743666874490,-1.0702,8.9857,6.5173,0.9965,-1.2541,0.4565
1743666874500,-0.7039,8.7296,4.525,0.9965,-1.2541,0.4565
1743666874510,-0.6416,8.3249,4.2856,0.9965,-1.2541,0.4565
1743666874520,-0.6416,8.3249,4.2856,0.5365,-0.4588,-0.0157
1743666874530,-0.6416,8.3249,4.2856,0.5365,-0.4588,-0.0157
1743666874540,-0.6416,8.3249,4.2856,0.5365,-0.4588,-0.0157
1743666874550,-0.6416,8.3249,4.2856,0.5365,-0.4588,-0.0157
1743666874560,-1.798,8.0352,3.3926,0.5365,-0.4588,-0.0157
1743666874570,1.8028,7.6091,4.4508,0.5365,-0.4588,-0.0157
1743666874580,1.8028,7.6091,4.4508,-0.2527,0.0794,0.5035
1743666874590,1.8028,7.6091,4.4508,-0.2527,0.0794,0.5035
1743666874600,1.8028,7.6091,4.4508,-0.2527,0.0794,0.5035
1743666874610,1.8028,7.6091,4.4508,-0.2527,0.0794,0.5035
1743666874620,3.3495,8.2148,12.589,-0.2527,0.0794,0.5035
1743666874630,-2.5139,7.9634,5.8805,-0.2527,0.0794,0.5035
1743666874640,-2.5139,7.9634,5.8805,1.5554,-0.0538,-0.3994
1743666874650,-2.5139,7.9634,5.8805,1.5554,-0.0538,-0.3994
1743666874660,-2.5139,7.9634,5.8805,1.5554,-0.0538,-0.3994
1743666874670,-2.5139,7.9634,5.8805,1.5554,-0.0538,-0.3994
1743666874680,-1.3479,7.5253,2.7701,1.5554,-0.0538,-0.3994
1743666874690,-1.0415,8.3393,2.9473,1.5554,-0.0538,-0.3994
1743666874700,-1.0415,8.3393,2.9473,0.1058,-0.441,0.1229
1743666874710,-1.0415,8.3393,2.9473,0.1058,-0.441,0.1229
1743666874720,-1.0415,8.3393,2.9473,0.1058,-0.441,0.1229
1743666874730,-1.0415,8.3393,2.9473,0.1058,-0.441,0.1229
1743666874740,-1.6281,8.5596,4.3527,0.1058,-0.441,0.1229
1743666874750,-0.5698,7.4822,7.3361,0.1058,-0.441,0.1229
1743666874760,-0.5698,7.4822,7.3361,-0.6138,0.2731,0.5121
1743666874770,-0.5698,7.4822,7.3361,-0.6138,0.2731,0.5121
1743666874780,-0.5698,7.4822,7.3361,-0.6138,0.2731,0.5121
1743666874790,-0.5698,7.4822,7.3361,-0.6138,0.2731,0.5121
1743666874800,-0.2083,8.0472,8.1454,-0.6138,0.2731,0.5121
1743666874810,1.3671,7.8198,5.2747,-0.6138,0.2731,0.5121
1743666874820,1.3671,7.8198,5.2747,0.713,-0.5486,0.1333
1743666874830,1.3671,7.8198,5.2747,0.713,-0.5486,0.1333
1743666874840,1.3671,7.8198,5.2747,0.713,-0.5486,0.1333
1743666874850,1.3671,7.8198,5.2747,0.713,-0.5486,0.1333
1743666874860,0.9529,8.5859,4.3407,0.713,-0.5486,0.1333
1743666874870,-1.3192,8.7631,4.4388,0.713,-0.5486,0.1333
1743666874880,-1.3192,8.7631,4.4388,0.0008,0.4453,-0.0438
1743666874890,-1.3192,8.7631,4.4388,0.0008,0.4453,-0.0438
1743666874900,-1.3192,8.7631,4.4388,0.0008,0.4453,-0.0438
1743666874910,-1.3192,8.7631,4.4388,0.0008,0.4453,-0.0438
1743666874920,0.1125,8.1573,3.9816,0.0008,0.4453,-0.0438
1743666874930,1.0798,8.234,3.4141,0.0008,0.4453,-0.0438
