Timestamp,TimeString,SensorType,X,Y,Z,Interval(ms)
1743667065528,2025-04-03 16:57:45.528,ACCELEROMETER,-1.9728,5.7943,9.5125,44
1743667065534,2025-04-03 16:57:45.534,ACCELEROMETER,0.6369,6.5676,8.2866,6
1743667065538,2025-04-03 16:57:45.538,ACCELEROMETER,1.2186,6.5125,7.5708,4
1743667065543,2025-04-03 16:57:45.543,GYROSCOPE,1.1064,-2.0873,0.2164,55
1743667065587,2025-04-03 16:57:45.587,ACCELEROMETER,0.6680,6.5939,7.4008,49
1743667065593,2025-04-03 16:57:45.593,ACCELEROMETER,0.3304,7.2787,6.5389,6
1743667065598,2025-04-03 16:57:45.598,ACCELEROMETER,-0.6393,6.9243,6.8597,5
1743667065603,2025-04-03 16:57:45.603,GYROSCOPE,0.7796,0.0305,-0.2833,60
1743667065647,2025-04-03 16:57:45.647,ACCELEROMETER,-2.4181,6.4551,7.2667,49
1743667065656,2025-04-03 16:57:45.656,ACCELEROMETER,-1.2450,7.0033,5.6171,9
1743667065662,2025-04-03 16:57:45.662,ACCELEROMETER,0.6225,7.4463,6.6921,6
1743667065667,2025-04-03 16:57:45.667,GYROSCOPE,0.5994,0.6548,0.5499,64
1743667065707,2025-04-03 16:57:45.707,ACCELEROMETER,1.2570,8.1119,7.0225,45
1743667065713,2025-04-03 16:57:45.713,ACCELEROMETER,0.8643,7.5827,5.8493,6
1743667065717,2025-04-03 16:57:45.717,ACCELEROMETER,-0.9673,7.4870,5.3370,4
1743667065722,2025-04-03 16:57:45.722,GYROSCOPE,0.8633,-0.0275,-0.2454,55
1743667065767,2025-04-03 16:57:45.767,ACCELEROMETER,-1.6424,7.6617,4.5777,50
1743667065773,2025-04-03 16:57:45.773,ACCELEROMETER,-1.3719,7.5349,5.1814,6
1743667065778,2025-04-03 16:57:45.778,ACCELEROMETER,-0.3974,7.2978,6.0840,5
1743667065782,2025-04-03 16:57:45.782,GYROSCOPE,0.4278,-0.6616,0.1688,60
1743667065827,2025-04-03 16:57:45.827,ACCELEROMETER,-0.1484,7.5803,5.7847,49
1743667065832,2025-04-03 16:57:45.832,ACCELEROMETER,-0.4860,7.8269,5.0545,5
1743667065835,2025-04-03 16:57:45.835,ACCELEROMETER,-0.1556,8.6625,5.1909,3
1743667065839,2025-04-03 16:57:45.839,GYROSCOPE,0.3832,-0.2608,0.1639,57
1743667065887,2025-04-03 16:57:45.887,ACCELEROMETER,1.0080,8.0496,4.7405,52
1743667065894,2025-04-03 16:57:45.894,ACCELEROMETER,0.4046,8.0951,4.7190,7
1743667065899,2025-04-03 16:57:45.899,ACCELEROMETER,0.1197,7.8988,5.4088,5
1743667065903,2025-04-03 16:57:45.903,GYROSCOPE,0.1614,0.1808,-0.1807,64
1743667065948,2025-04-03 16:57:45.948,ACCELEROMETER,-0.1580,7.9778,5.7751,49
1743667065954,2025-04-03 16:57:45.954,ACCELEROMETER,-0.4190,8.0065,5.2771,6
1743667065958,2025-04-03 16:57:45.958,ACCELEROMETER,-0.4501,8.2411,5.1430,4
1743667065962,2025-04-03 16:57:45.962,GYROSCOPE,0.3997,-0.0629,-0.1880,59
1743667066007,2025-04-03 16:57:46.007,ACCELEROMETER,0.2011,8.1454,5.3585,49
1743667066013,2025-04-03 16:57:46.013,ACCELEROMETER,-0.4310,7.9562,4.9874,6
1743667066018,2025-04-03 16:57:46.018,ACCELEROMETER,-3.4524,8.3010,5.5596,5
1743667066022,2025-04-03 16:57:46.022,GYROSCOPE,0.4681,-0.0012,-0.1086,60
1743667066067,2025-04-03 16:57:46.067,ACCELEROMETER,-1.9992,8.5069,4.1587,49
1743667066073,2025-04-03 16:57:46.073,ACCELEROMETER,1.5754,8.4375,2.0542,6
1743667066077,2025-04-03 16:57:46.077,ACCELEROMETER,3.2968,9.0767,1.3767,4
1743667066082,2025-04-03 16:57:46.082,GYROSCOPE,-0.4745,0.8491,0.0502,60
1743667066127,2025-04-03 16:57:46.127,ACCELEROMETER,2.3056,10.3265,11.3201,50
1743667066133,2025-04-03 16:57:46.133,ACCELEROMETER,-0.0383,7.4319,2.7246,6
1743667066138,2025-04-03 16:57:46.138,ACCELEROMETER,-2.0758,7.7431,1.8986,5
1743667066143,2025-04-03 16:57:46.143,GYROSCOPE,0.2091,-0.2388,-0.8832,61
1743667066187,2025-04-03 16:57:46.187,ACCELEROMETER,-1.6592,7.9898,2.5905,49
1743667066192,2025-04-03 16:57:46.192,ACCELEROMETER,-0.9361,8.1310,4.6926,5
1743667066196,2025-04-03 16:57:46.196,ACCELEROMETER,-1.0511,8.2387,6.4144,4
1743667066199,2025-04-03 16:57:46.199,GYROSCOPE,-1.1324,0.4930,-0.2735,56
1743667066247,2025-04-03 16:57:46.247,ACCELEROMETER,-1.2713,7.7120,7.7408,51
1743667066253,2025-04-03 16:57:46.253,ACCELEROMETER,-1.1995,7.5588,8.6434,6
1743667066257,2025-04-03 16:57:46.257,ACCELEROMETER,-1.3767,7.4271,8.4662,4
1743667066262,2025-04-03 16:57:46.262,GYROSCOPE,-0.2442,0.5260,-0.0157,63
1743667066307,2025-04-03 16:57:46.307,ACCELEROMETER,-1.4006,7.8413,7.9347,50
1743667066314,2025-04-03 16:57:46.314,ACCELEROMETER,-1.1420,8.5931,7.7001,7
1743667066320,2025-04-03 16:57:46.320,ACCELEROMETER,-0.8547,8.4542,6.8214,6
1743667066326,2025-04-03 16:57:46.326,GYROSCOPE,0.6800,-0.4074,-0.0383,64
1743667066367,2025-04-03 16:57:46.367,ACCELEROMETER,-0.9553,8.0664,5.6746,47
1743667066376,2025-04-03 16:57:46.376,ACCELEROMETER,-3.3160,8.4590,3.6129,9
1743667066382,2025-04-03 16:57:46.382,ACCELEROMETER,-2.5139,7.9419,4.4005,6
1743667066387,2025-04-03 16:57:46.387,GYROSCOPE,0.1834,0.2156,0.3374,61
1743667066428,2025-04-03 16:57:46.428,ACCELEROMETER,-1.5107,7.9562,3.8978,46
1743667066435,2025-04-03 16:57:46.435,ACCELEROMETER,1.2737,8.2723,3.7038,7
1743667066440,2025-04-03 16:57:46.440,ACCELEROMETER,1.2139,9.3377,4.6567,5
1743667066446,2025-04-03 16:57:46.446,GYROSCOPE,-0.4855,0.5486,-0.1471,59
1743667066488,2025-04-03 16:57:46.488,ACCELEROMETER,1.1516,8.9953,11.2770,48
1743667066496,2025-04-03 16:57:46.496,ACCELEROMETER,-1.1061,6.8334,5.3920,8
1743667066501,2025-04-03 16:57:46.501,ACCELEROMETER,-3.0239,7.6977,1.4844,5
1743667066506,2025-04-03 16:57:46.506,GYROSCOPE,0.9525,-0.8534,-0.8172,60
1743667066549,2025-04-03 16:57:46.549,ACCELEROMETER,-3.7948,7.4247,-0.0431,48
1743667066555,2025-04-03 16:57:46.555,ACCELEROMETER,-1.8292,7.7096,2.4086,6
1743667066560,2025-04-03 16:57:46.560,ACCELEROMETER,-1.6352,7.9251,4.8722,5
1743667066565,2025-04-03 16:57:46.565,GYROSCOPE,-1.4794,0.6616,0.0845,59
1743667066609,2025-04-03 16:57:46.609,ACCELEROMETER,-1.8747,7.7599,7.5157,49
1743667066617,2025-04-03 16:57:46.617,ACCELEROMETER,-1.5395,7.5444,9.4191,8
