Timestamp,TimeString,SensorType,X,Y,Z,Interval(ms)
1743667248747,2025-04-03 17:00:48.747,ACCELEROMETER,-0.8667,8.4423,6.1342,48
1743667248752,2025-04-03 17:00:48.752,ACCELEROMETER,-0.8068,8.2986,6.6322,5
1743667248755,2025-04-03 17:00:48.755,ACCELEROMETER,-0.8643,8.4303,6.4311,3
1743667248766,2025-04-03 17:00:48.766,GYROSCOPE,0.7204,0.0941,-0.1495,62
1743667248809,2025-04-03 17:00:48.809,ACCELEROMETER,-1.0965,8.4566,6.2755,54
1743667248815,2025-04-03 17:00:48.815,ACCELEROMETER,-0.0335,8.7152,5.3322,6
1743667248820,2025-04-03 17:00:48.820,ACCELEROMETER,1.0630,8.9331,3.9983,5
1743667248824,2025-04-03 17:00:48.824,GYROSCOPE,0.6000,0.6023,-1.0408,58
1743667248868,2025-04-03 17:00:48.868,ACCELEROMETER,-0.0934,7.3888,4.0438,48
1743667248875,2025-04-03 17:00:48.875,ACCELEROMETER,-2.0135,8.3034,5.3322,7
1743667248880,2025-04-03 17:00:48.880,ACCELEROMETER,-1.8340,8.0999,4.9491,5
1743667248885,2025-04-03 17:00:48.885,GYROSCOPE,0.4162,-0.1130,-0.7030,61
1743667248928,2025-04-03 17:00:48.928,ACCELEROMETER,-1.2929,7.3601,2.8323,48
1743667248935,2025-04-03 17:00:48.935,ACCELEROMETER,0.0551,6.8788,0.1748,7
1743667248940,2025-04-03 17:00:48.940,ACCELEROMETER,0.0407,6.9004,0.4597,5
1743667248946,2025-04-03 17:00:48.946,GYROSCOPE,-1.9210,-1.1814,-0.4861,61
1743667248989,2025-04-03 17:00:48.989,ACCELEROMETER,-2.6240,8.5596,5.5644,49
1743667248995,2025-04-03 17:00:48.995,ACCELEROMETER,-2.7916,10.4486,9.0001,6
1743667249000,2025-04-03 17:00:49.000,ACCELEROMETER,-2.0016,7.7838,7.7838,5
1743667249005,2025-04-03 17:00:49.005,GYROSCOPE,0.2231,0.6701,-0.7689,59
1743667249048,2025-04-03 17:00:49.048,ACCELEROMETER,-2.8204,6.6418,6.4551,48
1743667249055,2025-04-03 17:00:49.055,ACCELEROMETER,-4.6424,7.2930,6.4718,7
1743667249061,2025-04-03 17:00:49.061,ACCELEROMETER,-5.5955,8.3010,6.2731,6
1743667249066,2025-04-03 17:00:49.066,GYROSCOPE,0.8682,-1.4783,0.2671,61
1743667249111,2025-04-03 17:00:49.111,ACCELEROMETER,-4.9515,7.5947,3.6871,50
1743667249117,2025-04-03 17:00:49.117,ACCELEROMETER,-3.5698,7.8724,2.5522,6
1743667249124,2025-04-03 17:00:49.124,ACCELEROMETER,-2.4014,8.1526,3.2394,7
1743667249129,2025-04-03 17:00:49.129,GYROSCOPE,-1.0799,0.4875,1.2011,63
1743667249169,2025-04-03 17:00:49.169,ACCELEROMETER,-1.8842,7.4870,4.9491,45
1743667249175,2025-04-03 17:00:49.175,ACCELEROMETER,-1.7071,7.8676,6.7567,6
1743667249179,2025-04-03 17:00:49.179,ACCELEROMETER,0.1293,7.3840,8.4758,4
1743667249184,2025-04-03 17:00:49.184,GYROSCOPE,-0.2753,-0.8497,0.6813,55
1743667249244,2025-04-03 17:00:49.244,ACCELEROMETER,-0.0814,7.2068,9.5149,65
1743667249250,2025-04-03 17:00:49.250,ACCELEROMETER,-0.7183,7.5516,8.5213,6
1743667249255,2025-04-03 17:00:49.255,ACCELEROMETER,-0.6009,7.7910,7.0608,5
1743667249261,2025-04-03 17:00:49.261,GYROSCOPE,0.9623,-0.4331,0.2622,77
1743667249287,2025-04-03 17:00:49.287,ACCELEROMETER,-0.4046,8.0735,5.8038,32
1743667249294,2025-04-03 17:00:49.294,ACCELEROMETER,-0.3184,8.3249,4.8339,7
1743667249300,2025-04-03 17:00:49.300,ACCELEROMETER,-0.2873,8.1789,4.9108,6
1743667249311,2025-04-03 17:00:49.311,GYROSCOPE,0.6300,-0.2156,0.1712,50
1743667249348,2025-04-03 17:00:49.348,ACCELEROMETER,-0.5698,7.7862,5.3226,48
1743667249354,2025-04-03 17:00:49.354,ACCELEROMETER,-0.5866,8.6458,6.2444,6
1743667249359,2025-04-03 17:00:49.359,ACCELEROMETER,0.1173,8.4638,5.8230,5
1743667249363,2025-04-03 17:00:49.363,GYROSCOPE,0.9604,-0.5327,0.0460,52
1743667249407,2025-04-03 17:00:49.407,ACCELEROMETER,-1.2881,9.2228,2.0303,48
1743667249413,2025-04-03 17:00:49.413,ACCELEROMETER,0.2203,8.9450,0.4597,6
1743667249417,2025-04-03 17:00:49.417,ACCELEROMETER,0.7374,9.0049,1.3647,4
1743667249420,2025-04-03 17:00:49.420,GYROSCOPE,-1.1648,0.4246,-0.1269,57
1743667249469,2025-04-03 17:00:49.469,ACCELEROMETER,0.1772,9.3209,2.7629,52
1743667249475,2025-04-03 17:00:49.475,ACCELEROMETER,1.4533,8.2244,13.8053,6
1743667249480,2025-04-03 17:00:49.480,ACCELEROMETER,0.1101,7.8198,7.8724,5
1743667249485,2025-04-03 17:00:49.485,GYROSCOPE,1.7283,-0.5638,-0.3108,65
1743667249530,2025-04-03 17:00:49.530,ACCELEROMETER,-1.6664,8.1861,4.0462,50
1743667249537,2025-04-03 17:00:49.537,ACCELEROMETER,-1.7071,8.7248,0.2322,7
1743667249542,2025-04-03 17:00:49.542,ACCELEROMETER,-0.6871,9.2970,0.3950,5
1743667249547,2025-04-03 17:00:49.547,GYROSCOPE,-0.4299,0.3372,0.3624,62
1743667249588,2025-04-03 17:00:49.588,ACCELEROMETER,0.6033,8.9355,2.5977,46
1743667249595,2025-04-03 17:00:49.595,ACCELEROMETER,1.3623,8.8229,5.4782,7
1743667249600,2025-04-03 17:00:49.600,ACCELEROMETER,1.3408,8.4901,7.0416,5
1743667249605,2025-04-03 17:00:49.605,GYROSCOPE,0.0435,0.3189,-0.2705,58
1743667249650,2025-04-03 17:00:49.650,ACCELEROMETER,0.1820,8.4303,7.0608,50
1743667249657,2025-04-03 17:00:49.657,ACCELEROMETER,-0.7039,9.1031,6.5365,7
1743667249662,2025-04-03 17:00:49.662,ACCELEROMETER,-1.1875,10.0320,5.9475,5
1743667249667,2025-04-03 17:00:49.667,GYROSCOPE,0.9800,-0.7660,-0.3120,62
1743667249709,2025-04-03 17:00:49.709,ACCELEROMETER,0.7877,7.9586,3.2058,47
1743667249719,2025-04-03 17:00:49.719,ACCELEROMETER,-0.3280,8.8445,2.8659,10
1743667249725,2025-04-03 17:00:49.725,ACCELEROMETER,-0.3424,8.7774,2.6001,6
1743667249730,2025-04-03 17:00:49.730,GYROSCOPE,0.2488,-0.3512,-0.3761,63
1743667249768,2025-04-03 17:00:49.768,ACCELEROMETER,-2.8898,9.3904,2.7964,43
1743667249774,2025-04-03 17:00:49.774,ACCELEROMETER,-2.4804,8.9666,1.2043,6
1743667249779,2025-04-03 17:00:49.779,ACCELEROMETER,1.3599,8.7272,0.1700,5
1743667249784,2025-04-03 17:00:49.784,GYROSCOPE,-1.2753,0.3445,-0.2063,54
1743667249829,2025-04-03 17:00:49.829,ACCELEROMETER,2.4038,9.1342,1.6161,50
1743667249836,2025-04-03 17:00:49.836,ACCELEROMETER,2.0470,10.7263,9.1821,7
1743667249841,2025-04-03 17:00:49.841,ACCELEROMETER,1.1732,6.1726,6.8166,5
1743667249846,2025-04-03 17:00:49.846,GYROSCOPE,0.1284,0.2798,-1.2375,62
1743667249889,2025-04-03 17:00:49.889,ACCELEROMETER,-4.9467,9.3042,2.3200,48
1743667249895,2025-04-03 17:00:49.895,ACCELEROMETER,-4.6471,7.8700,1.5969,6
1743667249901,2025-04-03 17:00:49.901,ACCELEROMETER,-2.4780,8.2220,3.5099,6
1743667249906,2025-04-03 17:00:49.906,GYROSCOPE,-1.1440,0.2279,0.3202,60
1743667249948,2025-04-03 17:00:49.948,ACCELEROMETER,-1.3551,7.8317,5.5070,47
1743667249954,2025-04-03 17:00:49.954,ACCELEROMETER,-0.9457,7.9682,7.2954,6
1743667249959,2025-04-03 17:00:49.959,ACCELEROMETER,-0.1365,8.0592,8.3513,5
1743667249964,2025-04-03 17:00:49.964,GYROSCOPE,-0.3462,0.4545,0.1529,58
1743667250009,2025-04-03 17:00:50.009,ACCELEROMETER,0.2011,7.8605,8.0281,50
1743667250014,2025-04-03 17:00:50.014,ACCELEROMETER,-0.0359,8.4303,7.6977,5
1743667250019,2025-04-03 17:00:50.019,ACCELEROMETER,-0.5435,8.9115,7.7120,5
1743667250024,2025-04-03 17:00:50.024,GYROSCOPE,0.6355,-0.1814,-0.4384,60
1743667250067,2025-04-03 17:00:50.067,ACCELEROMETER,-1.0678,8.5093,6.5748,48
1743667250073,2025-04-03 17:00:50.073,ACCELEROMETER,-2.0494,7.9107,4.3766,6
1743667250078,2025-04-03 17:00:50.078,ACCELEROMETER,-5.1311,8.6936,2.8371,5
1743667250082,2025-04-03 17:00:50.082,GYROSCOPE,-0.0304,0.2034,0.3960,58
1743667250128,2025-04-03 17:00:50.128,ACCELEROMETER,-0.3496,8.2364,2.0662,50
1743667250133,2025-04-03 17:00:50.133,ACCELEROMETER,0.7853,9.7782,9.6585,5
1743667250138,2025-04-03 17:00:50.138,ACCELEROMETER,1.1157,6.4192,7.8581,5
1743667250143,2025-04-03 17:00:50.143,GYROSCOPE,1.4882,-0.8717,-0.7298,61
1743667250188,2025-04-03 17:00:50.188,ACCELEROMETER,-1.6903,8.9426,3.2848,50
1743667250193,2025-04-03 17:00:50.193,ACCELEROMETER,-3.2657,7.9060,1.2163,5
1743667250198,2025-04-03 17:00:50.198,ACCELEROMETER,-3.3279,8.7487,1.5251,5
1743667250202,2025-04-03 17:00:50.202,GYROSCOPE,0.0374,-0.3916,0.1278,59
1743667250248,2025-04-03 17:00:50.248,ACCELEROMETER,-2.0973,8.3202,2.4325,50
1743667250253,2025-04-03 17:00:50.253,ACCELEROMETER,-2.1428,8.3944,3.6607,5
1743667250258,2025-04-03 17:00:50.258,ACCELEROMETER,-1.0127,8.3728,5.1814,5
1743667250262,2025-04-03 17:00:50.262,GYROSCOPE,-0.6486,0.9218,0.4858,60
1743667250307,2025-04-03 17:00:50.307,ACCELEROMETER,0.2801,8.2531,6.1869,49
1743667250313,2025-04-03 17:00:50.313,ACCELEROMETER,0.1963,8.5931,6.9483,6
1743667250318,2025-04-03 17:00:50.318,ACCELEROMETER,-0.4621,8.9139,6.8094,5
1743667250322,2025-04-03 17:00:50.322,GYROSCOPE,0.4693,-0.1020,-0.1367,60
1743667250367,2025-04-03 17:00:50.367,ACCELEROMETER,-0.8739,9.0049,6.0002,49
1743667250373,2025-04-03 17:00:50.373,ACCELEROMETER,-1.0846,9.6178,5.2340,6
1743667250378,2025-04-03 17:00:50.378,ACCELEROMETER,-3.9385,8.5165,0.4764,5
1743667250382,2025-04-03 17:00:50.382,GYROSCOPE,-0.1416,0.2407,0.2121,60
1743667250428,2025-04-03 17:00:50.428,ACCELEROMETER,-3.0813,8.8612,2.4373,50
1743667250433,2025-04-03 17:00:50.433,ACCELEROMETER,-2.4325,7.9706,3.0358,5
1743667250438,2025-04-03 17:00:50.438,ACCELEROMETER,-0.4381,8.2507,3.1388,5
1743667250442,2025-04-03 17:00:50.442,GYROSCOPE,-0.8013,0.4062,0.2921,60
1743667250487,2025-04-03 17:00:50.487,ACCELEROMETER,1.0534,8.4590,4.5011,49
1743667250493,2025-04-03 17:00:50.493,ACCELEROMETER,-0.2538,8.4949,5.5022,6
1743667250497,2025-04-03 17:00:50.497,ACCELEROMETER,-1.4605,9.8955,9.2252,4
1743667250502,2025-04-03 17:00:50.502,GYROSCOPE,0.8077,-0.9872,-0.3224,60
1743667250548,2025-04-03 17:00:50.548,ACCELEROMETER,0.2538,7.5372,10.2882,51
1743667250553,2025-04-03 17:00:50.553,ACCELEROMETER,-2.6815,8.5332,3.6703,5
1743667250558,2025-04-03 17:00:50.558,ACCELEROMETER,-2.2889,8.6290,0.6225,5
1743667250563,2025-04-03 17:00:50.563,GYROSCOPE,0.1602,-0.1949,0.1999,61
1743667250607,2025-04-03 17:00:50.607,ACCELEROMETER,-1.1516,9.0887,-0.1652,49
1743667250613,2025-04-03 17:00:50.613,ACCELEROMETER,-0.6752,8.4877,1.8292,6
1743667250618,2025-04-03 17:00:50.618,ACCELEROMETER,-0.7135,8.7966,4.7046,5
1743667250622,2025-04-03 17:00:50.622,GYROSCOPE,-1.0121,0.5553,0.1639,59
1743667250667,2025-04-03 17:00:50.667,ACCELEROMETER,-0.1484,8.1262,6.5389,49
1743667250673,2025-04-03 17:00:50.673,ACCELEROMETER,-0.3208,8.4255,7.3792,6
1743667250677,2025-04-03 17:00:50.677,ACCELEROMETER,-0.9002,8.7104,7.0871,4
1743667250682,2025-04-03 17:00:50.682,GYROSCOPE,0.2750,-0.2095,-0.1886,60
1743667250727,2025-04-03 17:00:50.727,ACCELEROMETER,-1.4078,8.9642,6.3282,50
1743667250733,2025-04-03 17:00:50.733,ACCELEROMETER,-1.1588,8.7559,5.0688,6
1743667250738,2025-04-03 17:00:50.738,ACCELEROMETER,-1.5610,8.1765,3.1723,5
1743667250742,2025-04-03 17:00:50.742,GYROSCOPE,0.1785,0.0910,0.1297,60
1743667250788,2025-04-03 17:00:50.788,ACCELEROMETER,-2.9592,8.9594,3.3782,50
1743667250793,2025-04-03 17:00:50.793,ACCELEROMETER,-1.5155,8.2172,3.6152,5
1743667250798,2025-04-03 17:00:50.798,ACCELEROMETER,-0.6823,8.7296,2.9209,5
1743667250802,2025-04-03 17:00:50.802,GYROSCOPE,-0.4097,0.1533,0.1797,60
1743667250847,2025-04-03 17:00:50.847,ACCELEROMETER,-1.0654,8.3082,4.3311,49
1743667250854,2025-04-03 17:00:50.854,ACCELEROMETER,-1.8124,8.3178,5.8182,7
1743667250860,2025-04-03 17:00:50.860,ACCELEROMETER,-0.1820,8.1957,4.9060,6
1743667250865,2025-04-03 17:00:50.865,GYROSCOPE,-0.0768,0.1881,0.0594,63
1743667250909,2025-04-03 17:00:50.909,ACCELEROMETER,0.9457,9.5699,2.0997,49
1743667250916,2025-04-03 17:00:50.916,ACCELEROMETER,1.2043,9.6394,10.1804,7
1743667250921,2025-04-03 17:00:50.921,ACCELEROMETER,-0.9385,7.2619,7.2164,5
1743667250927,2025-04-03 17:00:50.927,GYROSCOPE,1.1871,-0.0605,-0.4568,62
1743667250968,2025-04-03 17:00:50.968,ACCELEROMETER,-3.4357,8.7463,4.1420,47
1743667250975,2025-04-03 17:00:50.975,ACCELEROMETER,-3.8714,8.4016,2.2984,7
1743667250980,2025-04-03 17:00:50.980,ACCELEROMETER,-1.7454,8.7008,2.4397,5
1743667250984,2025-04-03 17:00:50.984,GYROSCOPE,-0.1049,-0.0788,0.4705,57
1743667251028,2025-04-03 17:00:51.028,ACCELEROMETER,-1.0942,8.5165,3.9169,48
1743667251034,2025-04-03 17:00:51.034,ACCELEROMETER,-0.7590,8.7511,4.8411,6
1743667251039,2025-04-03 17:00:51.039,ACCELEROMETER,-0.0670,8.3489,4.9659,5
1743667251043,2025-04-03 17:00:51.043,GYROSCOPE,-0.0994,-0.0525,0.2677,59
1743667251089,2025-04-03 17:00:51.089,ACCELEROMETER,0.1580,8.7559,5.2005,50
