Timestamp,TimeString,SensorType,X,Y,Z,Interval(ms)
1743568972430,2025-04-02 13:42:52.430,GYROSCOPE,-0.0059,0.0014,-0.0036,68
1743568972433,2025-04-02 13:42:52.433,ACCELEROMETER,0.2587,6.4648,7.4845,73
1743568972493,2025-04-02 13:42:52.493,GYROSCOPE,-0.0074,0.0061,-0.0040,63
1743568972495,2025-04-02 13:42:52.495,ACCELEROMETER,0.1836,6.4415,7.5320,62
1743568972560,2025-04-02 13:42:52.560,ACCELEROMETER,0.1585,6.4232,7.5311,65
1743568972564,2025-04-02 13:42:52.564,GYROSCOPE,-0.0228,-0.0145,0.0020,71
1743568972627,2025-04-02 13:42:52.627,ACCELEROMETER,0.2085,6.4080,7.6478,67
1743568972629,2025-04-02 13:42:52.629,GYROSCOPE,0.0051,-0.0041,0.0105,65
1743568972693,2025-04-02 13:42:52.693,ACCELEROMETER,0.2384,6.4531,7.4462,66
1743568972695,2025-04-02 13:42:52.695,GYROSCOPE,0.0239,-0.0112,0.0036,66
1743568972761,2025-04-02 13:42:52.761,ACCELEROMETER,0.2007,6.4516,7.4061,68
1743568972766,2025-04-02 13:42:52.766,GYROSCOPE,-0.0214,-0.0212,0.0050,71
1743568972828,2025-04-02 13:42:52.828,ACCELEROMETER,0.2112,6.4256,7.5852,67
1743568972832,2025-04-02 13:42:52.832,GYROSCOPE,-0.0200,-0.0232,0.0074,66
1743568972897,2025-04-02 13:42:52.897,GYROSCOPE,0.0058,-0.0097,0.0071,65
1743568972901,2025-04-02 13:42:52.901,ACCELEROMETER,0.3027,6.4513,7.6490,73
1743568972965,2025-04-02 13:42:52.965,GYROSCOPE,0.0195,-0.0189,0.0111,68
1743568972970,2025-04-02 13:42:52.970,ACCELEROMETER,0.2916,6.4567,7.4952,69
1743568973030,2025-04-02 13:42:53.030,GYROSCOPE,0.0352,-0.0320,-0.0162,65
1743568973035,2025-04-02 13:42:53.035,ACCELEROMETER,0.2991,6.4639,7.5323,65
1743568973099,2025-04-02 13:42:53.099,ACCELEROMETER,0.3272,6.4816,7.2784,64
1743568973104,2025-04-02 13:42:53.104,GYROSCOPE,-0.0042,0.0378,-0.0228,74
1743568973165,2025-04-02 13:42:53.165,GYROSCOPE,-0.0401,-0.0069,-0.0271,61
1743568973169,2025-04-02 13:42:53.169,ACCELEROMETER,0.2420,6.4496,7.4602,70
1743568973230,2025-04-02 13:42:53.230,GYROSCOPE,-0.0829,0.0746,-0.0293,65
1743568973235,2025-04-02 13:42:53.235,ACCELEROMETER,0.2599,6.4325,7.6490,66
1743568973299,2025-04-02 13:42:53.299,ACCELEROMETER,0.1190,6.3332,8.0142,64
1743568973305,2025-04-02 13:42:53.305,GYROSCOPE,0.0140,0.1653,0.0366,75
1743568973365,2025-04-02 13:42:53.365,ACCELEROMETER,0.0745,6.4508,7.4686,66
1743568973370,2025-04-02 13:42:53.370,GYROSCOPE,0.0707,0.2105,0.0941,65
1743568973430,2025-04-02 13:42:53.430,ACCELEROMETER,-0.2037,6.4181,7.7357,65
1743568973435,2025-04-02 13:42:53.435,GYROSCOPE,0.1494,0.1710,0.1612,65
1743568973497,2025-04-02 13:42:53.497,GYROSCOPE,0.2707,-0.0415,0.1900,62
1743568973502,2025-04-02 13:42:53.502,ACCELEROMETER,0.0787,6.6030,7.3077,72
1743568973564,2025-04-02 13:42:53.564,GYROSCOPE,0.3242,-0.2388,0.2416,67
1743568973568,2025-04-02 13:42:53.568,ACCELEROMETER,0.1259,6.6260,7.5009,66
1743568973630,2025-04-02 13:42:53.630,ACCELEROMETER,2.0797,6.7603,3.7161,62
1743568973634,2025-04-02 13:42:53.634,GYROSCOPE,-0.0850,0.2073,-0.0971,70
1743568973700,2025-04-02 13:42:53.700,ACCELEROMETER,-1.7222,6.4385,10.6256,70
1743568973704,2025-04-02 13:42:53.704,GYROSCOPE,-0.4549,-0.0039,-0.0447,70
1743568973766,2025-04-02 13:42:53.766,ACCELEROMETER,0.8581,6.7334,6.7181,66
1743568973771,2025-04-02 13:42:53.771,GYROSCOPE,0.2538,-0.5622,0.1127,67
1743568973830,2025-04-02 13:42:53.830,ACCELEROMETER,0.7828,6.6936,7.7234,64
1743568973834,2025-04-02 13:42:53.834,GYROSCOPE,0.0484,-0.2633,-0.0475,63
1743568973898,2025-04-02 13:42:53.898,GYROSCOPE,0.1403,-0.3328,-0.0648,64
1743568973903,2025-04-02 13:42:53.903,ACCELEROMETER,0.4636,6.7092,6.9787,73
1743568973964,2025-04-02 13:42:53.964,ACCELEROMETER,0.8988,6.7430,7.3199,61
1743568973968,2025-04-02 13:42:53.968,GYROSCOPE,-0.0431,-0.0659,0.0208,70
1743568974031,2025-04-02 13:42:54.031,ACCELEROMETER,0.7923,6.7286,7.0391,67
1743568974035,2025-04-02 13:42:54.035,GYROSCOPE,-0.0074,-0.0139,0.0198,67
1743568974100,2025-04-02 13:42:54.100,ACCELEROMETER,0.8037,6.6966,7.3980,69
1743568974105,2025-04-02 13:42:54.105,GYROSCOPE,-0.0240,0.0605,0.0359,70
1743568974163,2025-04-02 13:42:54.163,ACCELEROMETER,0.8623,6.7534,7.1925,63
1743568974167,2025-04-02 13:42:54.167,GYROSCOPE,-0.0295,0.0520,0.0052,62
1743568974230,2025-04-02 13:42:54.230,ACCELEROMETER,0.9030,6.7576,7.1267,67
1743568974234,2025-04-02 13:42:54.234,GYROSCOPE,-0.0033,-0.0430,-0.0386,67
1743568974296,2025-04-02 13:42:54.296,ACCELEROMETER,0.8468,6.7457,7.1839,66
1743568974299,2025-04-02 13:42:54.299,GYROSCOPE,-0.0552,-0.0128,-0.0851,65
1743568974363,2025-04-02 13:42:54.363,ACCELEROMETER,0.7543,6.6278,7.3609,67
1743568974368,2025-04-02 13:42:54.368,GYROSCOPE,-0.0810,-0.0596,-0.0840,69
1743568974430,2025-04-02 13:42:54.430,GYROSCOPE,0.0063,-0.1047,-0.0887,62
1743568974434,2025-04-02 13:42:54.434,ACCELEROMETER,0.6368,6.6488,7.2793,71
1743568974497,2025-04-02 13:42:54.497,ACCELEROMETER,0.7926,6.6150,7.1665,63
1743568974504,2025-04-02 13:42:54.504,GYROSCOPE,-0.0512,-0.0936,-0.0160,74
1743568974563,2025-04-02 13:42:54.563,ACCELEROMETER,0.8512,6.6323,7.3095,66
1743568974568,2025-04-02 13:42:54.568,GYROSCOPE,-0.1172,0.0680,-0.0183,64
1743568974631,2025-04-02 13:42:54.631,ACCELEROMETER,0.7205,6.5593,7.5191,68
1743568974635,2025-04-02 13:42:54.635,GYROSCOPE,-0.1345,0.1734,-0.0037,67
1743568974698,2025-04-02 13:42:54.698,ACCELEROMETER,0.7068,6.4711,7.6723,67
1743568974702,2025-04-02 13:42:54.702,GYROSCOPE,-0.0447,0.0882,-0.0027,67
1743568974765,2025-04-02 13:42:54.765,ACCELEROMETER,0.5916,6.4645,7.5679,67
1743568974770,2025-04-02 13:42:54.770,GYROSCOPE,0.0093,0.0218,0.0043,68
1743568974834,2025-04-02 13:42:54.834,ACCELEROMETER,0.5635,6.4840,7.3588,69
1743568974839,2025-04-02 13:42:54.839,GYROSCOPE,-0.0164,0.0835,0.0243,69
1743568974899,2025-04-02 13:42:54.899,ACCELEROMETER,0.5333,6.4771,7.3678,65
1743568974903,2025-04-02 13:42:54.903,GYROSCOPE,-0.0522,0.0758,0.0316,64
1743568974965,2025-04-02 13:42:54.965,GYROSCOPE,-0.0600,0.1294,0.0582,62
1743568974970,2025-04-02 13:42:54.970,ACCELEROMETER,0.5880,6.4271,7.6606,71
1743568975035,2025-04-02 13:42:55.035,ACCELEROMETER,0.4869,6.4502,7.5778,65
1743568975040,2025-04-02 13:42:55.040,GYROSCOPE,0.0133,0.1380,0.0006,75
1743568975099,2025-04-02 13:42:55.099,GYROSCOPE,-0.0492,0.2775,0.0913,59
1743568975103,2025-04-02 13:42:55.103,ACCELEROMETER,0.3491,6.3796,7.5323,68
1743568975166,2025-04-02 13:42:55.166,ACCELEROMETER,0.5064,6.4588,7.9684,63
1743568975170,2025-04-02 13:42:55.170,GYROSCOPE,0.0239,0.3222,0.0539,71
1743568975233,2025-04-02 13:42:55.233,GYROSCOPE,0.4131,0.0360,0.2334,63
1743568975238,2025-04-02 13:42:55.238,ACCELEROMETER,-0.3197,6.3538,8.1084,72
1743568975298,2025-04-02 13:42:55.298,ACCELEROMETER,0.4104,6.7232,8.1640,60
1743568975301,2025-04-02 13:42:55.301,GYROSCOPE,0.9093,-0.6531,0.2584,68
1743568975366,2025-04-02 13:42:55.366,ACCELEROMETER,1.6887,6.8749,5.2627,68
1743568975370,2025-04-02 13:42:55.370,GYROSCOPE,1.1266,-0.8856,0.1787,69
1743568975432,2025-04-02 13:42:55.432,GYROSCOPE,-1.6480,1.4235,-0.4684,62
1743568975436,2025-04-02 13:42:55.436,ACCELEROMETER,0.0075,7.4124,4.3615,70
1743568975499,2025-04-02 13:42:55.499,GYROSCOPE,0.6845,-0.7866,0.2114,67
1743568975504,2025-04-02 13:42:55.504,ACCELEROMETER,0.2151,6.5258,8.7003,68
1743568975567,2025-04-02 13:42:55.567,ACCELEROMETER,1.3140,7.2461,5.7185,63
1743568975572,2025-04-02 13:42:55.572,GYROSCOPE,-0.3530,-0.1903,0.2479,73
1743568975636,2025-04-02 13:42:55.636,ACCELEROMETER,1.2200,6.7487,8.3429,69
1743568975641,2025-04-02 13:42:55.641,GYROSCOPE,-0.1091,-0.0420,-0.0798,69
1743568975700,2025-04-02 13:42:55.700,ACCELEROMETER,1.0149,7.0322,6.3978,64
1743568975704,2025-04-02 13:42:55.704,GYROSCOPE,0.0223,-0.1387,-0.0064,63
1743568975766,2025-04-02 13:42:55.766,GYROSCOPE,-0.1258,0.0199,-0.0782,62
1743568975771,2025-04-02 13:42:55.771,ACCELEROMETER,1.2535,6.9171,7.0666,71
1743568975836,2025-04-02 13:42:55.836,ACCELEROMETER,0.8713,6.8252,7.1480,65
1743568975841,2025-04-02 13:42:55.841,GYROSCOPE,-0.0950,0.0256,-0.0665,75
1743568975898,2025-04-02 13:42:55.898,ACCELEROMETER,0.9404,6.7687,7.2305,62
1743568975903,2025-04-02 13:42:55.903,GYROSCOPE,-0.0873,0.0432,-0.0359,62
1743568975970,2025-04-02 13:42:55.970,ACCELEROMETER,0.9332,6.7789,7.2075,72
1743568975975,2025-04-02 13:42:55.975,GYROSCOPE,-0.0578,0.0076,-0.0493,72
1743568976033,2025-04-02 13:42:56.033,ACCELEROMETER,0.9482,6.7678,7.1590,63
1743568976035,2025-04-02 13:42:56.035,GYROSCOPE,-0.0673,0.0157,-0.0406,60
1743568976098,2025-04-02 13:42:56.098,ACCELEROMETER,0.9194,6.7244,7.2529,65
1743568976100,2025-04-02 13:42:56.100,GYROSCOPE,-0.0691,0.0170,-0.0512,65
1743568976170,2025-04-02 13:42:56.170,GYROSCOPE,-0.0680,0.0530,-0.0515,70
1743568976175,2025-04-02 13:42:56.175,ACCELEROMETER,0.7654,6.6649,7.3531,77
1743568976235,2025-04-02 13:42:56.235,ACCELEROMETER,0.8273,6.6422,7.2838,60
1743568976238,2025-04-02 13:42:56.238,GYROSCOPE,-0.0330,-0.0202,-0.0626,68
1743568976300,2025-04-02 13:42:56.300,ACCELEROMETER,0.7439,6.6703,7.2461,65
1743568976305,2025-04-02 13:42:56.305,GYROSCOPE,-0.0433,-0.0014,-0.0654,67
1743568976371,2025-04-02 13:42:56.371,ACCELEROMETER,0.6598,6.6141,7.2473,71
1743568976377,2025-04-02 13:42:56.377,GYROSCOPE,-0.0967,0.0295,-0.0698,72
1743568976437,2025-04-02 13:42:56.437,GYROSCOPE,-0.0638,-0.0156,-0.0303,60
1743568976442,2025-04-02 13:42:56.442,ACCELEROMETER,0.8133,6.5267,7.5628,71
1743568976499,2025-04-02 13:42:56.499,GYROSCOPE,-0.0334,0.0246,-0.1828,62
1743568976503,2025-04-02 13:42:56.503,ACCELEROMETER,0.8321,6.6410,7.3259,61
1743568976570,2025-04-02 13:42:56.570,ACCELEROMETER,0.4460,6.4977,7.3522,67
1743568976575,2025-04-02 13:42:56.575,GYROSCOPE,-0.0694,0.0301,-0.1041,76
1743568976637,2025-04-02 13:42:56.637,ACCELEROMETER,0.5536,6.5076,7.5257,67
1743568976643,2025-04-02 13:42:56.643,GYROSCOPE,-0.1029,0.0661,-0.1206,68
1743568976699,2025-04-02 13:42:56.699,ACCELEROMETER,0.2031,6.3649,7.7507,62
1743568976703,2025-04-02 13:42:56.703,GYROSCOPE,-0.0266,-0.0002,-0.0649,60
1743568976772,2025-04-02 13:42:56.772,GYROSCOPE,0.0345,-0.0214,0.0015,69
1743568976777,2025-04-02 13:42:56.777,ACCELEROMETER,0.4334,6.4436,7.5042,78
1743568976835,2025-04-02 13:42:56.835,ACCELEROMETER,0.1597,6.4621,7.8212,58
1743568976841,2025-04-02 13:42:56.841,GYROSCOPE,0.1193,-0.1171,0.0471,69
1743568976902,2025-04-02 13:42:56.902,ACCELEROMETER,0.8321,6.6191,7.1240,67
1743568976907,2025-04-02 13:42:56.907,GYROSCOPE,0.1771,-0.0571,0.0713,66
1743568976971,2025-04-02 13:42:56.971,ACCELEROMETER,0.4172,6.6153,7.7821,69
1743568976977,2025-04-02 13:42:56.977,GYROSCOPE,0.2562,-0.1257,0.1336,70
1743568977035,2025-04-02 13:42:57.035,ACCELEROMETER,0.9502,6.8261,7.2278,64
1743568977040,2025-04-02 13:42:57.040,GYROSCOPE,0.3444,0.0444,0.1034,63
1743568977101,2025-04-02 13:42:57.101,ACCELEROMETER,1.0980,6.7361,7.1590,66
1743568977105,2025-04-02 13:42:57.105,GYROSCOPE,0.6410,0.0266,0.0602,65
1743568977169,2025-04-02 13:42:57.169,ACCELEROMETER,-0.1762,7.2984,4.0831,68
1743568977174,2025-04-02 13:42:57.174,GYROSCOPE,-1.4495,1.3143,-0.5205,69
1743568977235,2025-04-02 13:42:57.235,GYROSCOPE,0.5621,-0.8184,0.2704,61
1743568977239,2025-04-02 13:42:57.239,ACCELEROMETER,-0.4708,5.8684,10.0122,70
1743568977303,2025-04-02 13:42:57.303,ACCELEROMETER,0.8363,6.9541,6.5495,64
1743568977307,2025-04-02 13:42:57.307,GYROSCOPE,0.1661,-0.4562,0.1523,72
1743568977369,2025-04-02 13:42:57.369,GYROSCOPE,0.1933,-0.2547,0.0081,62
1743568977374,2025-04-02 13:42:57.374,ACCELEROMETER,0.7319,6.7481,7.4375,71
1743568977438,2025-04-02 13:42:57.438,GYROSCOPE,0.1650,-0.3996,0.0780,69
1743568977443,2025-04-02 13:42:57.443,ACCELEROMETER,0.8569,7.1070,6.3559,69
1743568977500,2025-04-02 13:42:57.500,GYROSCOPE,-0.0930,-0.0905,0.0225,62
1743568977504,2025-04-02 13:42:57.504,ACCELEROMETER,1.4599,7.1169,6.6754,61
1743568977572,2025-04-02 13:42:57.572,ACCELEROMETER,1.0546,6.9506,6.9772,68
1743568977577,2025-04-02 13:42:57.577,GYROSCOPE,-0.0963,-0.0617,-0.0048,77
1743568977638,2025-04-02 13:42:57.638,ACCELEROMETER,1.2168,6.9024,7.3367,66
1743568977643,2025-04-02 13:42:57.643,GYROSCOPE,-0.1080,0.0210,0.0083,66
1743568977703,2025-04-02 13:42:57.703,ACCELEROMETER,1.0896,6.8357,7.1183,65
1743568977708,2025-04-02 13:42:57.708,GYROSCOPE,-0.0244,0.0245,-0.0064,65
1743568977772,2025-04-02 13:42:57.772,ACCELEROMETER,1.0983,6.8818,7.0618,69
1743568977777,2025-04-02 13:42:57.777,GYROSCOPE,-0.0207,0.0090,0.0021,69
1743568977838,2025-04-02 13:42:57.838,ACCELEROMETER,1.1785,6.8880,6.9520,66
1743568977843,2025-04-02 13:42:57.843,GYROSCOPE,-0.0249,0.0231,-0.0097,66
1743568977902,2025-04-02 13:42:57.902,ACCELEROMETER,1.0274,6.8584,7.0388,64
1743568977907,2025-04-02 13:42:57.907,GYROSCOPE,-0.0370,0.0222,-0.0278,64
1743568977969,2025-04-02 13:42:57.969,ACCELEROMETER,1.0624,6.8106,7.1255,67
1743568977973,2025-04-02 13:42:57.973,GYROSCOPE,-0.1046,0.0704,-0.0214,66
1743568978038,2025-04-02 13:42:58.038,GYROSCOPE,-0.0662,0.0379,-0.0241,65
1743568978042,2025-04-02 13:42:58.042,ACCELEROMETER,0.9691,6.7376,7.2036,73
1743568978104,2025-04-02 13:42:58.104,ACCELEROMETER,0.9401,6.7277,7.3104,62
1743568978108,2025-04-02 13:42:58.108,GYROSCOPE,-0.0421,0.0300,-0.0162,70
1743568978169,2025-04-02 13:42:58.169,ACCELEROMETER,0.9314,6.7101,7.3116,65
1743568978174,2025-04-02 13:42:58.174,GYROSCOPE,-0.0323,0.0361,-0.0114,66
1743568978235,2025-04-02 13:42:58.235,GYROSCOPE,0.0154,0.0194,0.0175,61
1743568978238,2025-04-02 13:42:58.238,ACCELEROMETER,0.8486,6.7011,7.2769,69
1743568978300,2025-04-02 13:42:58.300,ACCELEROMETER,0.8764,6.7047,7.2565,62
1743568978302,2025-04-02 13:42:58.302,GYROSCOPE,0.0130,0.0368,0.0212,67
1743568978369,2025-04-02 13:42:58.369,ACCELEROMETER,0.9948,6.7738,7.1195,69
1743568978373,2025-04-02 13:42:58.373,GYROSCOPE,0.0241,0.0176,0.0316,71
1743568978436,2025-04-02 13:42:58.436,GYROSCOPE,-0.0086,0.0203,0.0203,63
1743568978439,2025-04-02 13:42:58.439,ACCELEROMETER,1.0875,6.7884,7.2266,70
1743568978502,2025-04-02 13:42:58.502,GYROSCOPE,0.0301,-0.0631,-0.0247,66
1743568978505,2025-04-02 13:42:58.505,ACCELEROMETER,0.9814,6.8276,6.7448,66
