Timestamp,TimeString,SensorType,X,Y,Z,Interval(ms)
1743666694688,2025-04-03 16:51:34.688,GYROSCOPE,-0.3833,-0.5002,-0.1375,69
1743666694701,2025-04-03 16:51:34.701,ACCELEROMETER,-1.2258,6.9483,7.0728,51
1743666694706,2025-04-03 16:51:34.706,ACCELEROMETER,-0.5818,7.2763,6.3785,5
1743666694711,2025-04-03 16:51:34.711,ACCELEROMETER,-0.7997,7.5420,5.7631,5
1743666694739,2025-04-03 16:51:34.739,GYROSCOPE,-0.3338,0.2805,-1.3055,51
1743666694758,2025-04-03 16:51:34.758,ACCELEROMETER,-0.9577,8.1238,6.9004,47
1743666694763,2025-04-03 16:51:34.763,ACCELEROMETER,-0.0838,7.4511,7.0057,5
1743666694767,2025-04-03 16:51:34.767,ACCELEROMETER,-1.4365,6.6370,10.1086,4
1743666694799,2025-04-03 16:51:34.799,GYROSCOPE,2.2452,-0.2828,-1.8730,60
1743666694819,2025-04-03 16:51:34.819,ACCELEROMETER,-1.3455,5.5908,12.4717,52
1743666694824,2025-04-03 16:51:34.824,ACCELEROMETER,-2.2194,4.1803,10.0966,5
1743666694829,2025-04-03 16:51:34.829,ACCELEROMETER,-4.0606,4.7669,6.9052,5
1743666694859,2025-04-03 16:51:34.859,GYROSCOPE,0.4756,-1.3573,-0.6641,60
1743666694878,2025-04-03 16:51:34.878,ACCELEROMETER,-4.5801,4.4484,1.6113,49
1743666694886,2025-04-03 16:51:34.886,ACCELEROMETER,-2.1644,5.6889,-1.9561,8
1743666694891,2025-04-03 16:51:34.891,ACCELEROMETER,-0.7685,5.9331,0.8260,5
1743666694919,2025-04-03 16:51:34.919,GYROSCOPE,-3.3173,-0.2101,-1.1387,60
1743666694939,2025-04-03 16:51:34.939,ACCELEROMETER,-2.4325,7.0249,2.4756,48
1743666694945,2025-04-03 16:51:34.945,ACCELEROMETER,-7.2715,7.8772,7.6234,6
1743666694951,2025-04-03 16:51:34.951,ACCELEROMETER,-12.2059,7.9634,11.9857,6
1743666694979,2025-04-03 16:51:34.979,GYROSCOPE,-0.0962,0.7294,0.5161,60
1743666695001,2025-04-03 16:51:35.001,ACCELEROMETER,-1.2163,3.8211,12.0336,50
1743666695007,2025-04-03 16:51:35.007,ACCELEROMETER,-1.6831,6.2276,8.7870,6
1743666695013,2025-04-03 16:51:35.013,ACCELEROMETER,-3.6895,5.5596,5.8900,6
1743666695041,2025-04-03 16:51:35.041,GYROSCOPE,-2.0418,1.2297,0.9260,62
1743666695059,2025-04-03 16:51:35.059,ACCELEROMETER,-4.4365,3.4884,2.4612,46
1743666695065,2025-04-03 16:51:35.065,ACCELEROMETER,-7.5468,7.7982,6.1582,6
1743666695070,2025-04-03 16:51:35.070,ACCELEROMETER,-3.0287,4.2329,9.8309,5
1743666695099,2025-04-03 16:51:35.099,GYROSCOPE,-0.1927,0.8235,0.3499,58
1743666695119,2025-04-03 16:51:35.119,ACCELEROMETER,-1.0008,5.2651,12.4885,49
1743666695124,2025-04-03 16:51:35.124,ACCELEROMETER,-2.6600,5.7440,10.2283,5
1743666695130,2025-04-03 16:51:35.130,ACCELEROMETER,-2.8587,5.1119,7.3864,6
1743666695159,2025-04-03 16:51:35.159,GYROSCOPE,-0.0473,-0.0024,0.0518,60
1743666695179,2025-04-03 16:51:35.179,ACCELEROMETER,-3.9145,5.3753,7.0273,49
1743666695186,2025-04-03 16:51:35.186,ACCELEROMETER,-4.8123,5.2412,7.4463,7
1743666695193,2025-04-03 16:51:35.193,ACCELEROMETER,-5.3992,4.3191,8.4351,7
1743666695219,2025-04-03 16:51:35.219,GYROSCOPE,0.9300,-0.8484,0.9834,60
1743666695239,2025-04-03 16:51:35.239,ACCELEROMETER,-5.8493,4.7836,10.5252,46
1743666695249,2025-04-03 16:51:35.249,ACCELEROMETER,-3.5410,4.6232,10.8819,10
1743666695260,2025-04-03 16:51:35.260,ACCELEROMETER,-3.8499,5.7464,10.0583,11
1743666695279,2025-04-03 16:51:35.279,GYROSCOPE,2.1664,-1.7458,0.5595,60
1743666695300,2025-04-03 16:51:35.300,ACCELEROMETER,-2.4014,5.9283,10.0344,40
