Timestamp,TimeString,SensorType,X,Y,Z,Interval(ms)
1743666289461,2025-04-03 16:44:49.461,ACCELEROMETER,-2.0758,8.6098,4.6974,60
1743666289468,2025-04-03 16:44:49.468,ACCELEROMETER,-3.3878,9.1031,6.4239,7
1743666289473,2025-04-03 16:44:49.473,ACCELEROMETER,-1.7573,8.6745,5.8134,5
1743666289477,2025-04-03 16:44:49.477,GYROSCOPE,0.0205,0.5053,-0.8742,73
1743666289513,2025-04-03 16:44:49.513,ACCELEROMETER,-0.4286,8.4686,3.2609,40
1743666289518,2025-04-03 16:44:49.518,ACCELEROMETER,-2.0566,7.0129,3.0191,5
1743666289522,2025-04-03 16:44:49.522,ACCELEROMETER,-2.6145,9.1797,7.3720,4
1743666289526,2025-04-03 16:44:49.526,GYROSCOPE,-0.3344,-5.6394,-1.3183,49
1743666289573,2025-04-03 16:44:49.573,ACCELEROMETER,-1.6209,8.5284,7.9898,51
1743666289578,2025-04-03 16:44:49.578,ACCELEROMETER,-1.2857,6.0457,3.3639,5
1743666289581,2025-04-03 16:44:49.581,ACCELEROMETER,0.7374,7.0416,3.0430,3
1743666289584,2025-04-03 16:44:49.584,GYROSCOPE,-0.0418,1.5883,-1.7710,58
1743666289633,2025-04-03 16:44:49.633,ACCELEROMETER,0.7661,7.1183,4.9539,52
1743666289637,2025-04-03 16:44:49.637,ACCELEROMETER,-4.0701,6.1821,10.2427,4
1743666289641,2025-04-03 16:44:49.641,ACCELEROMETER,-3.0239,4.7046,10.0990,4
1743666289644,2025-04-03 16:44:49.644,GYROSCOPE,3.3796,-1.0182,-1.0343,60
1743666289693,2025-04-03 16:44:49.693,ACCELEROMETER,-8.1119,7.9562,5.9212,52
1743666289697,2025-04-03 16:44:49.697,ACCELEROMETER,-4.1994,6.7065,-0.3807,4
1743666289701,2025-04-03 16:44:49.701,ACCELEROMETER,2.1021,5.8829,-0.9529,4
1743666289704,2025-04-03 16:44:49.704,GYROSCOPE,-0.4572,-0.8374,-1.4906,60
1743666289753,2025-04-03 16:44:49.753,ACCELEROMETER,0.9002,6.1486,0.1006,52
1743666289758,2025-04-03 16:44:49.758,ACCELEROMETER,-20.7727,8.9546,2.1524,5
1743666289762,2025-04-03 16:44:49.762,ACCELEROMETER,-5.3944,5.3298,3.7182,4
1743666289766,2025-04-03 16:44:49.766,GYROSCOPE,-2.8109,0.8486,5.1935,62
1743666289813,2025-04-03 16:44:49.813,ACCELEROMETER,-4.3167,6.6442,4.8530,51
1743666289817,2025-04-03 16:44:49.817,ACCELEROMETER,1.6903,8.8134,6.8286,4
1743666289821,2025-04-03 16:44:49.821,ACCELEROMETER,4.3527,9.0193,9.0647,4
1743666289823,2025-04-03 16:44:49.823,GYROSCOPE,-0.5189,0.1882,-0.0471,57
1743666289873,2025-04-03 16:44:49.873,ACCELEROMETER,2.0853,9.6322,7.8557,52
1743666289878,2025-04-03 16:44:49.878,ACCELEROMETER,-2.5522,7.9682,4.1372,5
1743666289882,2025-04-03 16:44:49.882,ACCELEROMETER,-3.3758,7.2978,3.5003,4
1743666289885,2025-04-03 16:44:49.885,GYROSCOPE,-0.9966,1.2047,0.4520,62
1743666289933,2025-04-03 16:44:49.933,ACCELEROMETER,-2.2410,7.7551,2.7916,51
1743666289937,2025-04-03 16:44:49.937,ACCELEROMETER,0.5531,7.2619,6.1510,4
1743666289940,2025-04-03 16:44:49.940,ACCELEROMETER,0.2753,7.6043,8.7056,3
1743666289946,2025-04-03 16:44:49.946,GYROSCOPE,0.3143,-0.5393,0.1465,61
1743666289993,2025-04-03 16:44:49.993,ACCELEROMETER,-3.1843,6.4024,9.3401,53
1743666289999,2025-04-03 16:44:49.999,ACCELEROMETER,-1.6209,7.2547,6.1749,6
1743666290003,2025-04-03 16:44:50.003,ACCELEROMETER,-2.9257,8.6362,3.4620,4
1743666290006,2025-04-03 16:44:50.006,GYROSCOPE,-0.1225,0.8199,0.7232,60
1743666290053,2025-04-03 16:44:50.053,ACCELEROMETER,-2.9161,8.6266,3.9792,50
1743666290059,2025-04-03 16:44:50.059,ACCELEROMETER,0.0814,7.9634,6.7065,6
1743666290062,2025-04-03 16:44:50.062,ACCELEROMETER,-0.0886,7.4343,9.1821,3
1743666290066,2025-04-03 16:44:50.066,GYROSCOPE,0.1316,1.2688,0.1465,60
1743666290113,2025-04-03 16:44:50.113,ACCELEROMETER,-2.2027,7.8150,8.6529,51
