Timestamp,ax,ay,az,gx,gy,gz
1743568972390,0.2186,6.4681,7.4689,-0.006,0.0013,0.0067
1743568972400,0.2186,6.4681,7.4689,-0.006,0.0013,0.0067
1743568972410,0.2186,6.4681,7.4689,-0.006,0.0013,0.0067
1743568972420,0.2186,6.4681,7.4689,-0.006,0.0013,0.0067
1743568972430,0.2186,6.4681,7.4689,-0.0059,0.0014,-0.0036
1743568972440,0.2587,6.4648,7.4845,-0.0059,0.0014,-0.0036
1743568972450,0.2587,6.4648,7.4845,-0.0059,0.0014,-0.0036
1743568972460,0.2587,6.4648,7.4845,-0.0059,0.0014,-0.0036
1743568972470,0.2587,6.4648,7.4845,-0.0059,0.0014,-0.0036
1743568972480,0.2587,6.4648,7.4845,-0.0059,0.0014,-0.0036
1743568972490,0.2587,6.4648,7.4845,-0.0059,0.0014,-0.0036
1743568972500,0.1836,6.4415,7.532,-0.0074,0.0061,-0.004
1743568972510,0.1836,6.4415,7.532,-0.0074,0.0061,-0.004
1743568972520,0.1836,6.4415,7.532,-0.0074,0.0061,-0.004
1743568972530,0.1836,6.4415,7.532,-0.0074,0.0061,-0.004
1743568972540,0.1836,6.4415,7.532,-0.0074,0.0061,-0.004
1743568972550,0.1836,6.4415,7.532,-0.0074,0.0061,-0.004
1743568972560,0.1585,6.4232,7.5311,-0.0074,0.0061,-0.004
1743568972570,0.1585,6.4232,7.5311,-0.0228,-0.0145,0.002
1743568972580,0.1585,6.4232,7.5311,-0.0228,-0.0145,0.002
1743568972590,0.1585,6.4232,7.5311,-0.0228,-0.0145,0.002
1743568972600,0.1585,6.4232,7.5311,-0.0228,-0.0145,0.002
1743568972610,0.1585,6.4232,7.5311,-0.0228,-0.0145,0.002
1743568972620,0.1585,6.4232,7.5311,-0.0228,-0.0145,0.002
1743568972630,0.2085,6.408,7.6478,0.0051,-0.0041,0.0105
1743568972640,0.2085,6.408,7.6478,0.0051,-0.0041,0.0105
1743568972650,0.2085,6.408,7.6478,0.0051,-0.0041,0.0105
1743568972660,0.2085,6.408,7.6478,0.0051,-0.0041,0.0105
1743568972670,0.2085,6.408,7.6478,0.0051,-0.0041,0.0105
1743568972680,0.2085,6.408,7.6478,0.0051,-0.0041,0.0105
1743568972690,0.2085,6.408,7.6478,0.0051,-0.0041,0.0105
1743568972700,0.2384,6.4531,7.4462,0.0239,-0.0112,0.0036
1743568972710,0.2384,6.4531,7.4462,0.0239,-0.0112,0.0036
1743568972720,0.2384,6.4531,7.4462,0.0239,-0.0112,0.0036
1743568972730,0.2384,6.4531,7.4462,0.0239,-0.0112,0.0036
1743568972740,0.2384,6.4531,7.4462,0.0239,-0.0112,0.0036
1743568972750,0.2384,6.4531,7.4462,0.0239,-0.0112,0.0036
1743568972760,0.2384,6.4531,7.4462,0.0239,-0.0112,0.0036
1743568972770,0.2007,6.4516,7.4061,-0.0214,-0.0212,0.005
1743568972780,0.2007,6.4516,7.4061,-0.0214,-0.0212,0.005
1743568972790,0.2007,6.4516,7.4061,-0.0214,-0.0212,0.005
1743568972800,0.2007,6.4516,7.4061,-0.0214,-0.0212,0.005
1743568972810,0.2007,6.4516,7.4061,-0.0214,-0.0212,0.005
1743568972820,0.2007,6.4516,7.4061,-0.0214,-0.0212,0.005
1743568972830,0.2112,6.4256,7.5852,-0.0214,-0.0212,0.005
1743568972840,0.2112,6.4256,7.5852,-0.02,-0.0232,0.0074
1743568972850,0.2112,6.4256,7.5852,-0.02,-0.0232,0.0074
1743568972860,0.2112,6.4256,7.5852,-0.02,-0.0232,0.0074
1743568972870,0.2112,6.4256,7.5852,-0.02,-0.0232,0.0074
1743568972880,0.2112,6.4256,7.5852,-0.02,-0.0232,0.0074
1743568972890,0.2112,6.4256,7.5852,-0.02,-0.0232,0.0074
1743568972900,0.2112,6.4256,7.5852,0.0058,-0.0097,0.0071
1743568972910,0.3027,6.4513,7.649,0.0058,-0.0097,0.0071
1743568972920,0.3027,6.4513,7.649,0.0058,-0.0097,0.0071
1743568972930,0.3027,6.4513,7.649,0.0058,-0.0097,0.0071
1743568972940,0.3027,6.4513,7.649,0.0058,-0.0097,0.0071
1743568972950,0.3027,6.4513,7.649,0.0058,-0.0097,0.0071
1743568972960,0.3027,6.4513,7.649,0.0058,-0.0097,0.0071
1743568972970,0.2916,6.4567,7.4952,0.0195,-0.0189,0.0111
1743568972980,0.2916,6.4567,7.4952,0.0195,-0.0189,0.0111
1743568972990,0.2916,6.4567,7.4952,0.0195,-0.0189,0.0111
1743568973000,0.2916,6.4567,7.4952,0.0195,-0.0189,0.0111
1743568973010,0.2916,6.4567,7.4952,0.0195,-0.0189,0.0111
1743568973020,0.2916,6.4567,7.4952,0.0195,-0.0189,0.0111
1743568973030,0.2916,6.4567,7.4952,0.0352,-0.032,-0.0162
1743568973040,0.2991,6.4639,7.5323,0.0352,-0.032,-0.0162
1743568973050,0.2991,6.4639,7.5323,0.0352,-0.032,-0.0162
1743568973060,0.2991,6.4639,7.5323,0.0352,-0.032,-0.0162
1743568973070,0.2991,6.4639,7.5323,0.0352,-0.032,-0.0162
1743568973080,0.2991,6.4639,7.5323,0.0352,-0.032,-0.0162
1743568973090,0.2991,6.4639,7.5323,0.0352,-0.032,-0.0162
1743568973100,0.3272,6.4816,7.2784,0.0352,-0.032,-0.0162
1743568973110,0.3272,6.4816,7.2784,-0.0042,0.0378,-0.0228
1743568973120,0.3272,6.4816,7.2784,-0.0042,0.0378,-0.0228
1743568973130,0.3272,6.4816,7.2784,-0.0042,0.0378,-0.0228
1743568973140,0.3272,6.4816,7.2784,-0.0042,0.0378,-0.0228
1743568973150,0.3272,6.4816,7.2784,-0.0042,0.0378,-0.0228
1743568973160,0.3272,6.4816,7.2784,-0.0042,0.0378,-0.0228
1743568973170,0.242,6.4496,7.4602,-0.0401,-0.0069,-0.0271
1743568973180,0.242,6.4496,7.4602,-0.0401,-0.0069,-0.0271
1743568973190,0.242,6.4496,7.4602,-0.0401,-0.0069,-0.0271
1743568973200,0.242,6.4496,7.4602,-0.0401,-0.0069,-0.0271
1743568973210,0.242,6.4496,7.4602,-0.0401,-0.0069,-0.0271
1743568973220,0.242,6.4496,7.4602,-0.0401,-0.0069,-0.0271
1743568973230,0.242,6.4496,7.4602,-0.0829,0.0746,-0.0293
1743568973240,0.2599,6.4325,7.649,-0.0829,0.0746,-0.0293
1743568973250,0.2599,6.4325,7.649,-0.0829,0.0746,-0.0293
1743568973260,0.2599,6.4325,7.649,-0.0829,0.0746,-0.0293
1743568973270,0.2599,6.4325,7.649,-0.0829,0.0746,-0.0293
1743568973280,0.2599,6.4325,7.649,-0.0829,0.0746,-0.0293
1743568973290,0.2599,6.4325,7.649,-0.0829,0.0746,-0.0293
1743568973300,0.119,6.3332,8.0142,-0.0829,0.0746,-0.0293
1743568973310,0.119,6.3332,8.0142,0.014,0.1653,0.0366
1743568973320,0.119,6.3332,8.0142,0.014,0.1653,0.0366
1743568973330,0.119,6.3332,8.0142,0.014,0.1653,0.0366
1743568973340,0.119,6.3332,8.0142,0.014,0.1653,0.0366
1743568973350,0.119,6.3332,8.0142,0.014,0.1653,0.0366
1743568973360,0.119,6.3332,8.0142,0.014,0.1653,0.0366
1743568973370,0.0745,6.4508,7.4686,0.0707,0.2105,0.0941
1743568973380,0.0745,6.4508,7.4686,0.0707,0.2105,0.0941
1743568973390,0.0745,6.4508,7.4686,0.0707,0.2105,0.0941
1743568973400,0.0745,6.4508,7.4686,0.0707,0.2105,0.0941
1743568973410,0.0745,6.4508,7.4686,0.0707,0.2105,0.0941
1743568973420,0.0745,6.4508,7.4686,0.0707,0.2105,0.0941
1743568973430,-0.2037,6.4181,7.7357,0.0707,0.2105,0.0941
1743568973440,-0.2037,6.4181,7.7357,0.1494,0.171,0.1612
1743568973450,-0.2037,6.4181,7.7357,0.1494,0.171,0.1612
1743568973460,-0.2037,6.4181,7.7357,0.1494,0.171,0.1612
1743568973470,-0.2037,6.4181,7.7357,0.1494,0.171,0.1612
1743568973480,-0.2037,6.4181,7.7357,0.1494,0.171,0.1612
1743568973490,-0.2037,6.4181,7.7357,0.1494,0.171,0.1612
1743568973500,-0.2037,6.4181,7.7357,0.2707,-0.0415,0.19
1743568973510,0.0787,6.603,7.3077,0.2707,-0.0415,0.19
1743568973520,0.0787,6.603,7.3077,0.2707,-0.0415,0.19
1743568973530,0.0787,6.603,7.3077,0.2707,-0.0415,0.19
1743568973540,0.0787,6.603,7.3077,0.2707,-0.0415,0.19
1743568973550,0.0787,6.603,7.3077,0.2707,-0.0415,0.19
1743568973560,0.0787,6.603,7.3077,0.2707,-0.0415,0.19
1743568973570,0.1259,6.626,7.5009,0.3242,-0.2388,0.2416
1743568973580,0.1259,6.626,7.5009,0.3242,-0.2388,0.2416
1743568973590,0.1259,6.626,7.5009,0.3242,-0.2388,0.2416
1743568973600,0.1259,6.626,7.5009,0.3242,-0.2388,0.2416
1743568973610,0.1259,6.626,7.5009,0.3242,-0.2388,0.2416
1743568973620,0.1259,6.626,7.5009,0.3242,-0.2388,0.2416
1743568973630,2.0797,6.7603,3.7161,0.3242,-0.2388,0.2416
1743568973640,2.0797,6.7603,3.7161,-0.085,0.2073,-0.0971
1743568973650,2.0797,6.7603,3.7161,-0.085,0.2073,-0.0971
1743568973660,2.0797,6.7603,3.7161,-0.085,0.2073,-0.0971
1743568973670,2.0797,6.7603,3.7161,-0.085,0.2073,-0.0971
1743568973680,2.0797,6.7603,3.7161,-0.085,0.2073,-0.0971
1743568973690,2.0797,6.7603,3.7161,-0.085,0.2073,-0.0971
1743568973700,-1.7222,6.4385,10.6256,-0.085,0.2073,-0.0971
1743568973710,-1.7222,6.4385,10.6256,-0.4549,-0.0039,-0.0447
1743568973720,-1.7222,6.4385,10.6256,-0.4549,-0.0039,-0.0447
1743568973730,-1.7222,6.4385,10.6256,-0.4549,-0.0039,-0.0447
1743568973740,-1.7222,6.4385,10.6256,-0.4549,-0.0039,-0.0447
1743568973750,-1.7222,6.4385,10.6256,-0.4549,-0.0039,-0.0447
1743568973760,-1.7222,6.4385,10.6256,-0.4549,-0.0039,-0.0447
1743568973770,0.8581,6.7334,6.7181,-0.4549,-0.0039,-0.0447
1743568973780,0.8581,6.7334,6.7181,0.2538,-0.5622,0.1127
1743568973790,0.8581,6.7334,6.7181,0.2538,-0.5622,0.1127
1743568973800,0.8581,6.7334,6.7181,0.2538,-0.5622,0.1127
1743568973810,0.8581,6.7334,6.7181,0.2538,-0.5622,0.1127
1743568973820,0.8581,6.7334,6.7181,0.2538,-0.5622,0.1127
1743568973830,0.7828,6.6936,7.7234,0.2538,-0.5622,0.1127
1743568973840,0.7828,6.6936,7.7234,0.0484,-0.2633,-0.0475
1743568973850,0.7828,6.6936,7.7234,0.0484,-0.2633,-0.0475
1743568973860,0.7828,6.6936,7.7234,0.0484,-0.2633,-0.0475
1743568973870,0.7828,6.6936,7.7234,0.0484,-0.2633,-0.0475
1743568973880,0.7828,6.6936,7.7234,0.0484,-0.2633,-0.0475
1743568973890,0.7828,6.6936,7.7234,0.0484,-0.2633,-0.0475
1743568973900,0.7828,6.6936,7.7234,0.1403,-0.3328,-0.0648
1743568973910,0.4636,6.7092,6.9787,0.1403,-0.3328,-0.0648
1743568973920,0.4636,6.7092,6.9787,0.1403,-0.3328,-0.0648
1743568973930,0.4636,6.7092,6.9787,0.1403,-0.3328,-0.0648
1743568973940,0.4636,6.7092,6.9787,0.1403,-0.3328,-0.0648
1743568973950,0.4636,6.7092,6.9787,0.1403,-0.3328,-0.0648
1743568973960,0.4636,6.7092,6.9787,0.1403,-0.3328,-0.0648
1743568973970,0.8988,6.743,7.3199,-0.0431,-0.0659,0.0208
1743568973980,0.8988,6.743,7.3199,-0.0431,-0.0659,0.0208
1743568973990,0.8988,6.743,7.3199,-0.0431,-0.0659,0.0208
1743568974000,0.8988,6.743,7.3199,-0.0431,-0.0659,0.0208
1743568974010,0.8988,6.743,7.3199,-0.0431,-0.0659,0.0208
1743568974020,0.8988,6.743,7.3199,-0.0431,-0.0659,0.0208
1743568974030,0.8988,6.743,7.3199,-0.0431,-0.0659,0.0208
1743568974040,0.7923,6.7286,7.0391,-0.0074,-0.0139,0.0198
1743568974050,0.7923,6.7286,7.0391,-0.0074,-0.0139,0.0198
1743568974060,0.7923,6.7286,7.0391,-0.0074,-0.0139,0.0198
1743568974070,0.7923,6.7286,7.0391,-0.0074,-0.0139,0.0198
1743568974080,0.7923,6.7286,7.0391,-0.0074,-0.0139,0.0198
1743568974090,0.7923,6.7286,7.0391,-0.0074,-0.0139,0.0198
1743568974100,0.8037,6.6966,7.398,-0.0074,-0.0139,0.0198
1743568974110,0.8037,6.6966,7.398,-0.024,0.0605,0.0359
1743568974120,0.8037,6.6966,7.398,-0.024,0.0605,0.0359
1743568974130,0.8037,6.6966,7.398,-0.024,0.0605,0.0359
1743568974140,0.8037,6.6966,7.398,-0.024,0.0605,0.0359
1743568974150,0.8037,6.6966,7.398,-0.024,0.0605,0.0359
1743568974160,0.8037,6.6966,7.398,-0.024,0.0605,0.0359
1743568974170,0.8623,6.7534,7.1925,-0.0295,0.052,0.0052
1743568974180,0.8623,6.7534,7.1925,-0.0295,0.052,0.0052
1743568974190,0.8623,6.7534,7.1925,-0.0295,0.052,0.0052
1743568974200,0.8623,6.7534,7.1925,-0.0295,0.052,0.0052
1743568974210,0.8623,6.7534,7.1925,-0.0295,0.052,0.0052
1743568974220,0.8623,6.7534,7.1925,-0.0295,0.052,0.0052
1743568974230,0.903,6.7576,7.1267,-0.0295,0.052,0.0052
1743568974240,0.903,6.7576,7.1267,-0.0033,-0.043,-0.0386
1743568974250,0.903,6.7576,7.1267,-0.0033,-0.043,-0.0386
1743568974260,0.903,6.7576,7.1267,-0.0033,-0.043,-0.0386
1743568974270,0.903,6.7576,7.1267,-0.0033,-0.043,-0.0386
1743568974280,0.903,6.7576,7.1267,-0.0033,-0.043,-0.0386
1743568974290,0.903,6.7576,7.1267,-0.0033,-0.043,-0.0386
1743568974300,0.8468,6.7457,7.1839,-0.0552,-0.0128,-0.0851
1743568974310,0.8468,6.7457,7.1839,-0.0552,-0.0128,-0.0851
1743568974320,0.8468,6.7457,7.1839,-0.0552,-0.0128,-0.0851
1743568974330,0.8468,6.7457,7.1839,-0.0552,-0.0128,-0.0851
1743568974340,0.8468,6.7457,7.1839,-0.0552,-0.0128,-0.0851
1743568974350,0.8468,6.7457,7.1839,-0.0552,-0.0128,-0.0851
1743568974360,0.8468,6.7457,7.1839,-0.0552,-0.0128,-0.0851
1743568974370,0.7543,6.6278,7.3609,-0.081,-0.0596,-0.084
1743568974380,0.7543,6.6278,7.3609,-0.081,-0.0596,-0.084
1743568974390,0.7543,6.6278,7.3609,-0.081,-0.0596,-0.084
1743568974400,0.7543,6.6278,7.3609,-0.081,-0.0596,-0.084
1743568974410,0.7543,6.6278,7.3609,-0.081,-0.0596,-0.084
1743568974420,0.7543,6.6278,7.3609,-0.081,-0.0596,-0.084
1743568974430,0.7543,6.6278,7.3609,0.0063,-0.1047,-0.0887
1743568974440,0.6368,6.6488,7.2793,0.0063,-0.1047,-0.0887
1743568974450,0.6368,6.6488,7.2793,0.0063,-0.1047,-0.0887
1743568974460,0.6368,6.6488,7.2793,0.0063,-0.1047,-0.0887
1743568974470,0.6368,6.6488,7.2793,0.0063,-0.1047,-0.0887
1743568974480,0.6368,6.6488,7.2793,0.0063,-0.1047,-0.0887
1743568974490,0.6368,6.6488,7.2793,0.0063,-0.1047,-0.0887
1743568974500,0.7926,6.615,7.1665,0.0063,-0.1047,-0.0887
1743568974510,0.7926,6.615,7.1665,-0.0512,-0.0936,-0.016
1743568974520,0.7926,6.615,7.1665,-0.0512,-0.0936,-0.016
1743568974530,0.7926,6.615,7.1665,-0.0512,-0.0936,-0.016
1743568974540,0.7926,6.615,7.1665,-0.0512,-0.0936,-0.016
1743568974550,0.7926,6.615,7.1665,-0.0512,-0.0936,-0.016
1743568974560,0.7926,6.615,7.1665,-0.0512,-0.0936,-0.016
1743568974570,0.8512,6.6323,7.3095,-0.1172,0.068,-0.0183
1743568974580,0.8512,6.6323,7.3095,-0.1172,0.068,-0.0183
1743568974590,0.8512,6.6323,7.3095,-0.1172,0.068,-0.0183
1743568974600,0.8512,6.6323,7.3095,-0.1172,0.068,-0.0183
1743568974610,0.8512,6.6323,7.3095,-0.1172,0.068,-0.0183
1743568974620,0.8512,6.6323,7.3095,-0.1172,0.068,-0.0183
1743568974630,0.8512,6.6323,7.3095,-0.1172,0.068,-0.0183
1743568974640,0.7205,6.5593,7.5191,-0.1345,0.1734,-0.0037
1743568974650,0.7205,6.5593,7.5191,-0.1345,0.1734,-0.0037
1743568974660,0.7205,6.5593,7.5191,-0.1345,0.1734,-0.0037
1743568974670,0.7205,6.5593,7.5191,-0.1345,0.1734,-0.0037
1743568974680,0.7205,6.5593,7.5191,-0.1345,0.1734,-0.0037
1743568974690,0.7205,6.5593,7.5191,-0.1345,0.1734,-0.0037
1743568974700,0.7068,6.4711,7.6723,-0.1345,0.1734,-0.0037
1743568974710,0.7068,6.4711,7.6723,-0.0447,0.0882,-0.0027
1743568974720,0.7068,6.4711,7.6723,-0.0447,0.0882,-0.0027
1743568974730,0.7068,6.4711,7.6723,-0.0447,0.0882,-0.0027
1743568974740,0.7068,6.4711,7.6723,-0.0447,0.0882,-0.0027
1743568974750,0.7068,6.4711,7.6723,-0.0447,0.0882,-0.0027
1743568974760,0.7068,6.4711,7.6723,-0.0447,0.0882,-0.0027
1743568974770,0.5916,6.4645,7.5679,0.0093,0.0218,0.0043
1743568974780,0.5916,6.4645,7.5679,0.0093,0.0218,0.0043
1743568974790,0.5916,6.4645,7.5679,0.0093,0.0218,0.0043
1743568974800,0.5916,6.4645,7.5679,0.0093,0.0218,0.0043
1743568974810,0.5916,6.4645,7.5679,0.0093,0.0218,0.0043
1743568974820,0.5916,6.4645,7.5679,0.0093,0.0218,0.0043
1743568974830,0.5916,6.4645,7.5679,0.0093,0.0218,0.0043
1743568974840,0.5635,6.484,7.3588,-0.0164,0.0835,0.0243
1743568974850,0.5635,6.484,7.3588,-0.0164,0.0835,0.0243
1743568974860,0.5635,6.484,7.3588,-0.0164,0.0835,0.0243
1743568974870,0.5635,6.484,7.3588,-0.0164,0.0835,0.0243
1743568974880,0.5635,6.484,7.3588,-0.0164,0.0835,0.0243
1743568974890,0.5635,6.484,7.3588,-0.0164,0.0835,0.0243
1743568974900,0.5333,6.4771,7.3678,-0.0164,0.0835,0.0243
1743568974910,0.5333,6.4771,7.3678,-0.0522,0.0758,0.0316
1743568974920,0.5333,6.4771,7.3678,-0.0522,0.0758,0.0316
1743568974930,0.5333,6.4771,7.3678,-0.0522,0.0758,0.0316
1743568974940,0.5333,6.4771,7.3678,-0.0522,0.0758,0.0316
1743568974950,0.5333,6.4771,7.3678,-0.0522,0.0758,0.0316
1743568974960,0.5333,6.4771,7.3678,-0.0522,0.0758,0.0316
1743568974970,0.588,6.4271,7.6606,-0.06,0.1294,0.0582
1743568974980,0.588,6.4271,7.6606,-0.06,0.1294,0.0582
1743568974990,0.588,6.4271,7.6606,-0.06,0.1294,0.0582
1743568975000,0.588,6.4271,7.6606,-0.06,0.1294,0.0582
1743568975010,0.588,6.4271,7.6606,-0.06,0.1294,0.0582
1743568975020,0.588,6.4271,7.6606,-0.06,0.1294,0.0582
1743568975030,0.588,6.4271,7.6606,-0.06,0.1294,0.0582
1743568975040,0.4869,6.4502,7.5778,0.0133,0.138,0.0006
1743568975050,0.4869,6.4502,7.5778,0.0133,0.138,0.0006
1743568975060,0.4869,6.4502,7.5778,0.0133,0.138,0.0006
1743568975070,0.4869,6.4502,7.5778,0.0133,0.138,0.0006
1743568975080,0.4869,6.4502,7.5778,0.0133,0.138,0.0006
1743568975090,0.4869,6.4502,7.5778,0.0133,0.138,0.0006
1743568975100,0.4869,6.4502,7.5778,-0.0492,0.2775,0.0913
1743568975110,0.3491,6.3796,7.5323,-0.0492,0.2775,0.0913
1743568975120,0.3491,6.3796,7.5323,-0.0492,0.2775,0.0913
1743568975130,0.3491,6.3796,7.5323,-0.0492,0.2775,0.0913
1743568975140,0.3491,6.3796,7.5323,-0.0492,0.2775,0.0913
1743568975150,0.3491,6.3796,7.5323,-0.0492,0.2775,0.0913
1743568975160,0.3491,6.3796,7.5323,-0.0492,0.2775,0.0913
1743568975170,0.5064,6.4588,7.9684,0.0239,0.3222,0.0539
1743568975180,0.5064,6.4588,7.9684,0.0239,0.3222,0.0539
1743568975190,0.5064,6.4588,7.9684,0.0239,0.3222,0.0539
1743568975200,0.5064,6.4588,7.9684,0.0239,0.3222,0.0539
1743568975210,0.5064,6.4588,7.9684,0.0239,0.3222,0.0539
1743568975220,0.5064,6.4588,7.9684,0.0239,0.3222,0.0539
1743568975230,0.5064,6.4588,7.9684,0.0239,0.3222,0.0539
1743568975240,-0.3197,6.3538,8.1084,0.4131,0.036,0.2334
1743568975250,-0.3197,6.3538,8.1084,0.4131,0.036,0.2334
1743568975260,-0.3197,6.3538,8.1084,0.4131,0.036,0.2334
1743568975270,-0.3197,6.3538,8.1084,0.4131,0.036,0.2334
1743568975280,-0.3197,6.3538,8.1084,0.4131,0.036,0.2334
1743568975290,-0.3197,6.3538,8.1084,0.4131,0.036,0.2334
1743568975300,0.4104,6.7232,8.164,0.4131,0.036,0.2334
1743568975310,0.4104,6.7232,8.164,0.9093,-0.6531,0.2584
1743568975320,0.4104,6.7232,8.164,0.9093,-0.6531,0.2584
1743568975330,0.4104,6.7232,8.164,0.9093,-0.6531,0.2584
1743568975340,0.4104,6.7232,8.164,0.9093,-0.6531,0.2584
1743568975350,0.4104,6.7232,8.164,0.9093,-0.6531,0.2584
1743568975360,0.4104,6.7232,8.164,0.9093,-0.6531,0.2584
1743568975370,1.6887,6.8749,5.2627,1.1266,-0.8856,0.1787
1743568975380,1.6887,6.8749,5.2627,1.1266,-0.8856,0.1787
1743568975390,1.6887,6.8749,5.2627,1.1266,-0.8856,0.1787
1743568975400,1.6887,6.8749,5.2627,1.1266,-0.8856,0.1787
1743568975410,1.6887,6.8749,5.2627,1.1266,-0.8856,0.1787
1743568975420,1.6887,6.8749,5.2627,1.1266,-0.8856,0.1787
1743568975430,1.6887,6.8749,5.2627,1.1266,-0.8856,0.1787
1743568975440,0.0075,7.4124,4.3615,-1.648,1.4235,-0.4684
1743568975450,0.0075,7.4124,4.3615,-1.648,1.4235,-0.4684
1743568975460,0.0075,7.4124,4.3615,-1.648,1.4235,-0.4684
1743568975470,0.0075,7.4124,4.3615,-1.648,1.4235,-0.4684
1743568975480,0.0075,7.4124,4.3615,-1.648,1.4235,-0.4684
1743568975490,0.0075,7.4124,4.3615,-1.648,1.4235,-0.4684
1743568975500,0.0075,7.4124,4.3615,0.6845,-0.7866,0.2114
1743568975510,0.2151,6.5258,8.7003,0.6845,-0.7866,0.2114
1743568975520,0.2151,6.5258,8.7003,0.6845,-0.7866,0.2114
1743568975530,0.2151,6.5258,8.7003,0.6845,-0.7866,0.2114
1743568975540,0.2151,6.5258,8.7003,0.6845,-0.7866,0.2114
1743568975550,0.2151,6.5258,8.7003,0.6845,-0.7866,0.2114
1743568975560,0.2151,6.5258,8.7003,0.6845,-0.7866,0.2114
1743568975570,1.314,7.2461,5.7185,0.6845,-0.7866,0.2114
1743568975580,1.314,7.2461,5.7185,-0.353,-0.1903,0.2479
1743568975590,1.314,7.2461,5.7185,-0.353,-0.1903,0.2479
