Timestamp,TimeString,SensorType,X,Y,Z,Interval(ms)
1743666871254,2025-04-03 16:54:31.254,ACCELEROMETER,-2.8730,8.1621,4.6926,50
1743666871258,2025-04-03 16:54:31.258,ACCELEROMETER,-1.6951,8.7463,2.4948,4
1743666871262,2025-04-03 16:54:31.262,ACCELEROMETER,-1.2139,8.7894,2.9209,4
1743666871266,2025-04-03 16:54:31.266,GYROSCOPE,-0.0328,-0.8448,0.3178,58
1743666871313,2025-04-03 16:54:31.313,ACCELEROMETER,-1.4078,8.3393,4.5586,51
1743666871318,2025-04-03 16:54:31.318,ACCELEROMETER,-1.6089,8.3417,5.5596,5
1743666871322,2025-04-03 16:54:31.322,ACCELEROMETER,-3.1460,8.3417,5.9259,4
1743666871326,2025-04-03 16:54:31.326,GYROSCOPE,0.0893,-0.6390,-0.2063,60
1743666871374,2025-04-03 16:54:31.374,ACCELEROMETER,-3.0646,8.0831,4.2928,52
1743666871378,2025-04-03 16:54:31.378,ACCELEROMETER,-1.3503,8.0807,3.7781,4
1743666871382,2025-04-03 16:54:31.382,ACCELEROMETER,-1.6903,8.6553,4.4676,4
1743666871385,2025-04-03 16:54:31.385,GYROSCOPE,0.0869,-0.0715,0.0906,59
1743666871434,2025-04-03 16:54:31.434,ACCELEROMETER,-2.0638,7.8964,4.5969,52
1743666871438,2025-04-03 16:54:31.438,ACCELEROMETER,-2.5618,8.2244,5.5812,4
1743666871442,2025-04-03 16:54:31.442,ACCELEROMETER,-1.9321,8.4327,4.6519,4
1743666871446,2025-04-03 16:54:31.446,GYROSCOPE,0.2659,-0.8827,0.0545,61
1743666871493,2025-04-03 16:54:31.493,ACCELEROMETER,-1.7573,8.7104,4.5729,51
1743666871498,2025-04-03 16:54:31.498,ACCELEROMETER,-1.5490,8.3130,4.6017,5
1743666871502,2025-04-03 16:54:31.502,ACCELEROMETER,-1.5275,8.5021,5.3968,4
1743666871506,2025-04-03 16:54:31.506,GYROSCOPE,-0.0298,-0.3097,-0.1697,60
1743666871553,2025-04-03 16:54:31.553,ACCELEROMETER,-1.6712,8.0640,5.3250,51
1743666871558,2025-04-03 16:54:31.558,ACCELEROMETER,-2.1117,8.9594,5.5596,5
1743666871563,2025-04-03 16:54:31.563,ACCELEROMETER,-1.8627,8.1190,4.6687,5
1743666871567,2025-04-03 16:54:31.567,GYROSCOPE,0.1932,-0.1350,-0.1129,61
1743666871614,2025-04-03 16:54:31.614,ACCELEROMETER,-2.1308,8.3345,4.1515,51
1743666871620,2025-04-03 16:54:31.620,ACCELEROMETER,-1.5634,8.2196,4.8507,6
1743666871624,2025-04-03 16:54:31.624,ACCELEROMETER,-2.1404,7.8700,5.5213,4
1743666871628,2025-04-03 16:54:31.628,GYROSCOPE,0.0930,0.0061,0.0215,61
1743666871674,2025-04-03 16:54:31.674,ACCELEROMETER,-2.6671,8.4039,5.4687,50
1743666871680,2025-04-03 16:54:31.680,ACCELEROMETER,-1.9369,8.3225,4.7884,6
1743666871684,2025-04-03 16:54:31.684,ACCELEROMETER,-1.6113,8.5476,4.5538,4
1743666871689,2025-04-03 16:54:31.689,GYROSCOPE,0.4247,-0.3195,0.1944,61
1743666871734,2025-04-03 16:54:31.734,ACCELEROMETER,-1.3791,8.9426,4.3191,50
1743666871740,2025-04-03 16:54:31.740,ACCELEROMETER,-1.4820,8.6218,3.9552,6
1743666871744,2025-04-03 16:54:31.744,ACCELEROMETER,-1.9058,8.6098,4.4077,4
1743666871748,2025-04-03 16:54:31.748,GYROSCOPE,0.1492,-0.2535,0.1260,59
1743666871795,2025-04-03 16:54:31.795,ACCELEROMETER,-1.3455,8.3585,4.9276,51
1743666871800,2025-04-03 16:54:31.800,ACCELEROMETER,-1.5036,8.5189,4.9204,5
1743666871806,2025-04-03 16:54:31.806,ACCELEROMETER,-2.0446,9.1318,4.8219,6
1743666871810,2025-04-03 16:54:31.810,GYROSCOPE,0.3703,-0.4410,0.1871,62
1743666871854,2025-04-03 16:54:31.854,ACCELEROMETER,-1.2665,8.3202,3.9887,48
1743666871860,2025-04-03 16:54:31.860,ACCELEROMETER,-1.0391,8.6529,4.2784,6
1743666871867,2025-04-03 16:54:31.867,ACCELEROMETER,-0.6536,8.4925,4.4101,7
1743666871873,2025-04-03 16:54:31.873,GYROSCOPE,0.3905,-0.1539,0.2341,63
1743666871914,2025-04-03 16:54:31.914,ACCELEROMETER,-1.2163,8.7774,4.5322,47
1743666871922,2025-04-03 16:54:31.922,ACCELEROMETER,-1.7286,9.8381,4.7285,8
1743666871928,2025-04-03 16:54:31.928,ACCELEROMETER,0.5890,9.0264,2.8108,6
1743666871934,2025-04-03 16:54:31.934,GYROSCOPE,0.6636,-0.4172,0.0619,61
1743666871974,2025-04-03 16:54:31.974,ACCELEROMETER,0.6632,8.9666,2.9760,46
1743666871981,2025-04-03 16:54:31.981,ACCELEROMETER,0.1413,9.4143,2.7701,7
1743666871986,2025-04-03 16:54:31.986,ACCELEROMETER,-2.0375,9.4550,3.2633,5
1743666871991,2025-04-03 16:54:31.991,GYROSCOPE,0.3441,-0.1503,-0.6309,57
1743666872034,2025-04-03 16:54:32.034,ACCELEROMETER,-1.8340,9.3544,2.9425,48
1743666872040,2025-04-03 16:54:32.040,ACCELEROMETER,-1.6783,8.3489,2.8683,6
1743666872045,2025-04-03 16:54:32.045,ACCELEROMETER,-1.6352,8.9235,2.7725,5
1743666872050,2025-04-03 16:54:32.050,GYROSCOPE,0.2469,-0.4044,-0.1507,59
