Timestamp,TimeString,SensorType,X,Y,Z,Interval(ms)
1743666653582,2025-04-03 16:50:53.582,ACCELEROMETER,-2.6576,8.7846,2.5522,46
1743666653589,2025-04-03 16:50:53.589,ACCELEROMETER,-2.5953,9.0384,1.9920,7
1743666653594,2025-04-03 16:50:53.594,ACCELEROMETER,-1.6759,8.8660,2.4205,5
1743666653600,2025-04-03 16:50:53.600,GYROSCOPE,-0.7077,-0.2033,0.4178,59
1743666653642,2025-04-03 16:50:53.642,ACCELEROMETER,-1.1229,8.6529,3.7182,48
1743666653648,2025-04-03 16:50:53.648,ACCELEROMETER,-0.8691,8.5332,5.7919,6
1743666653653,2025-04-03 16:50:53.653,ACCELEROMETER,-1.2570,8.2387,7.7455,5
1743666653658,2025-04-03 16:50:53.658,GYROSCOPE,-0.5324,-0.5051,-0.0532,58
1743666653702,2025-04-03 16:50:53.702,ACCELEROMETER,-1.3336,7.9443,6.9602,49
1743666653707,2025-04-03 16:50:53.707,ACCELEROMETER,-1.8603,8.1142,5.7009,5
1743666653713,2025-04-03 16:50:53.713,ACCELEROMETER,-2.3080,8.3561,4.2282,6
1743666653718,2025-04-03 16:50:53.718,GYROSCOPE,0.3552,-0.4459,-0.1406,60
1743666653762,2025-04-03 16:50:53.762,ACCELEROMETER,-2.1715,8.1502,3.7781,49
1743666653769,2025-04-03 16:50:53.769,ACCELEROMETER,-1.6257,8.2292,4.3455,7
1743666653775,2025-04-03 16:50:53.775,ACCELEROMETER,-1.1612,8.6482,5.0257,6
1743666653780,2025-04-03 16:50:53.780,GYROSCOPE,-0.0076,-0.2259,0.1459,62
1743666653822,2025-04-03 16:50:53.822,ACCELEROMETER,-0.3663,7.8892,4.8937,47
1743666653829,2025-04-03 16:50:53.829,ACCELEROMETER,-0.6369,8.2340,5.4423,7
1743666653835,2025-04-03 16:50:53.835,ACCELEROMETER,-1.3048,8.5500,5.4064,6
1743666653840,2025-04-03 16:50:53.840,GYROSCOPE,0.2184,-0.2278,-0.2365,60
1743666653882,2025-04-03 16:50:53.882,ACCELEROMETER,-1.4365,8.5763,4.4700,47
1743666653889,2025-04-03 16:50:53.889,ACCELEROMETER,-1.4581,8.6314,3.8810,7
1743666653896,2025-04-03 16:50:53.896,ACCELEROMETER,-1.5227,8.4734,3.7924,7
1743666653901,2025-04-03 16:50:53.901,GYROSCOPE,-0.0999,-0.0011,-0.2011,61
1743666653942,2025-04-03 16:50:53.942,ACCELEROMETER,-1.7573,8.3609,4.4772,46
1743666653948,2025-04-03 16:50:53.948,ACCELEROMETER,-1.6807,8.8349,5.0999,6
1743666653953,2025-04-03 16:50:53.953,ACCELEROMETER,-1.2833,8.4734,5.1359,5
1743666653959,2025-04-03 16:50:53.959,GYROSCOPE,-0.2379,0.0135,-0.1442,58
1743666654002,2025-04-03 16:50:54.002,ACCELEROMETER,-1.1923,8.1573,4.8483,49
1743666654009,2025-04-03 16:50:54.009,ACCELEROMETER,-2.1189,8.2675,4.8554,7
1743666654014,2025-04-03 16:50:54.014,ACCELEROMETER,-2.1404,8.1190,5.5381,5
1743666654019,2025-04-03 16:50:54.019,GYROSCOPE,-0.2501,-0.0971,-0.1442,60
1743666654063,2025-04-03 16:50:54.063,ACCELEROMETER,-2.4110,7.8341,6.2396,49
1743666654069,2025-04-03 16:50:54.069,ACCELEROMETER,-3.2226,7.6258,6.7256,6
1743666654074,2025-04-03 16:50:54.074,ACCELEROMETER,-2.8228,7.6570,7.2691,5
1743666654079,2025-04-03 16:50:54.079,GYROSCOPE,0.4236,-0.7030,0.3933,60
1743666654123,2025-04-03 16:50:54.123,ACCELEROMETER,-1.0367,7.9012,8.1166,49
1743666654132,2025-04-03 16:50:54.132,ACCELEROMETER,-0.7685,8.0041,6.7496,9
1743666654139,2025-04-03 16:50:54.139,ACCELEROMETER,-0.9457,8.3369,5.5309,7
1743666654145,2025-04-03 16:50:54.145,GYROSCOPE,1.4963,-0.8643,0.3939,66
1743666654186,2025-04-03 16:50:54.186,ACCELEROMETER,-0.2777,8.7176,5.6195,47
1743666654192,2025-04-03 16:50:54.192,ACCELEROMETER,-0.0958,8.8780,4.5610,6
1743666654197,2025-04-03 16:50:54.197,ACCELEROMETER,0.3065,8.6673,0.3711,5
1743666654202,2025-04-03 16:50:54.202,GYROSCOPE,1.4352,-0.0335,0.1740,57
1743666654243,2025-04-03 16:50:54.243,ACCELEROMETER,2.0949,8.7870,-4.1468,46
1743666654252,2025-04-03 16:50:54.252,ACCELEROMETER,-2.1284,11.2530,0.0742,9
1743666654258,2025-04-03 16:50:54.258,ACCELEROMETER,-2.9808,10.2140,2.7581,6
1743666654262,2025-04-03 16:50:54.262,GYROSCOPE,-1.5287,0.6482,-0.0850,60
1743666654303,2025-04-03 16:50:54.303,ACCELEROMETER,-1.1756,8.4734,5.3466,45
1743666654312,2025-04-03 16:50:54.312,ACCELEROMETER,-0.4070,8.3106,6.3928,9
1743666654318,2025-04-03 16:50:54.318,ACCELEROMETER,-0.2394,8.6458,6.5221,6
1743666654323,2025-04-03 16:50:54.323,GYROSCOPE,-0.4096,0.1638,0.1624,61
1743666654361,2025-04-03 16:50:54.361,ACCELEROMETER,0.1245,8.6649,5.8517,43
1743666654368,2025-04-03 16:50:54.368,ACCELEROMETER,0.1580,8.5787,4.3838,7
