Timestamp,TimeString,SensorType,X,Y,Z,Interval(ms)
1743569058137,2025-04-02 13:44:18.137,ACCELEROMETER,0.5222,6.4164,8.2313,66
1743569058156,2025-04-02 13:44:18.156,GYROSCOPE,-0.0281,0.0011,-0.0005,63
1743569058204,2025-04-02 13:44:18.204,ACCELEROMETER,0.4017,6.3236,7.4722,67
1743569058228,2025-04-02 13:44:18.228,GYROSCOPE,-0.0293,0.0373,0.0047,72
1743569058271,2025-04-02 13:44:18.271,ACCELEROMETER,0.4705,6.3449,7.5598,67
1743569058295,2025-04-02 13:44:18.295,GYROSCOPE,0.0163,-0.0299,0.0273,67
1743569058338,2025-04-02 13:44:18.338,ACCELEROMETER,0.5665,6.3664,7.5374,67
1743569058357,2025-04-02 13:44:18.357,GYROSCOPE,-0.0483,-0.0097,0.0166,62
1743569058404,2025-04-02 13:44:18.404,ACCELEROMETER,0.5512,6.2847,7.7198,66
1743569058423,2025-04-02 13:44:18.423,GYROSCOPE,0.0067,-0.0018,0.0188,66
1743569058473,2025-04-02 13:44:18.473,ACCELEROMETER,0.6141,6.3371,7.5476,69
1743569058490,2025-04-02 13:44:18.490,GYROSCOPE,-0.0093,0.0245,0.0102,67
1743569058538,2025-04-02 13:44:18.538,ACCELEROMETER,0.5103,6.3197,7.5622,65
1743569058557,2025-04-02 13:44:18.557,GYROSCOPE,-0.0229,0.0116,0.0231,67
1743569058606,2025-04-02 13:44:18.606,ACCELEROMETER,0.6673,6.4122,7.7504,68
1743569058626,2025-04-02 13:44:18.626,GYROSCOPE,-0.0051,0.0243,0.0218,69
1743569058671,2025-04-02 13:44:18.671,ACCELEROMETER,0.5776,6.3891,7.6319,65
1743569058690,2025-04-02 13:44:18.690,GYROSCOPE,0.0145,0.0416,-0.0154,64
1743569058739,2025-04-02 13:44:18.739,ACCELEROMETER,0.3790,6.1989,7.3594,68
1743569058759,2025-04-02 13:44:18.759,GYROSCOPE,-0.0195,0.0042,0.0173,69
1743569058807,2025-04-02 13:44:18.807,ACCELEROMETER,0.5737,6.3452,7.6421,68
1743569058824,2025-04-02 13:44:18.824,GYROSCOPE,-0.0273,-0.0347,0.0105,65
1743569058874,2025-04-02 13:44:18.874,ACCELEROMETER,0.5988,6.3060,7.8538,67
1743569058892,2025-04-02 13:44:18.892,GYROSCOPE,-0.0147,0.0055,-0.0230,68
1743569058943,2025-04-02 13:44:18.943,ACCELEROMETER,0.5444,6.3171,7.5290,69
1743569058959,2025-04-02 13:44:18.959,GYROSCOPE,-0.0308,0.0792,-0.0534,67
1743569059007,2025-04-02 13:44:19.007,ACCELEROMETER,0.3269,6.2539,7.7007,64
1743569059026,2025-04-02 13:44:19.026,GYROSCOPE,-0.0363,0.0340,0.0128,67
1743569059073,2025-04-02 13:44:19.073,ACCELEROMETER,0.4484,6.2934,7.6328,66
1743569059098,2025-04-02 13:44:19.098,GYROSCOPE,-0.0416,0.1162,0.0376,72
1743569059138,2025-04-02 13:44:19.138,ACCELEROMETER,0.2255,6.2240,7.9738,65
1743569059158,2025-04-02 13:44:19.158,GYROSCOPE,0.0958,-0.0204,0.1413,60
1743569059208,2025-04-02 13:44:19.208,ACCELEROMETER,0.3126,6.3048,7.7510,70
1743569059226,2025-04-02 13:44:19.226,GYROSCOPE,0.1922,-0.0023,0.2246,68
1743569059273,2025-04-02 13:44:19.273,ACCELEROMETER,0.3485,6.2366,8.9713,65
1743569059296,2025-04-02 13:44:19.296,GYROSCOPE,0.8935,-0.5009,0.3622,70
1743569059340,2025-04-02 13:44:19.340,ACCELEROMETER,3.1244,6.2459,2.8436,67
1743569059361,2025-04-02 13:44:19.361,GYROSCOPE,-0.0880,0.0015,-0.3621,65
1743569059408,2025-04-02 13:44:19.408,ACCELEROMETER,-1.0187,6.9984,9.9141,68
1743569059425,2025-04-02 13:44:19.425,GYROSCOPE,-0.4355,-0.0027,0.2676,64
1743569059477,2025-04-02 13:44:19.477,ACCELEROMETER,1.0762,6.3476,7.5676,69
1743569059496,2025-04-02 13:44:19.496,GYROSCOPE,0.4658,-0.3374,0.2186,71
1743569059539,2025-04-02 13:44:19.539,ACCELEROMETER,1.5257,7.0902,6.8545,62
1743569059561,2025-04-02 13:44:19.561,GYROSCOPE,0.0202,-0.0874,-0.0790,65
1743569059607,2025-04-02 13:44:19.607,ACCELEROMETER,1.3074,6.8336,6.3353,68
1743569059629,2025-04-02 13:44:19.629,GYROSCOPE,-0.2157,0.0894,-0.1731,68
1743569059674,2025-04-02 13:44:19.674,ACCELEROMETER,1.4827,6.7660,6.7164,67
1743569059697,2025-04-02 13:44:19.697,GYROSCOPE,-0.3266,0.1694,-0.2674,68
1743569059739,2025-04-02 13:44:19.739,ACCELEROMETER,0.8058,6.6111,7.3789,65
1743569059761,2025-04-02 13:44:19.761,GYROSCOPE,-0.3454,0.0134,-0.2490,64
1743569059809,2025-04-02 13:44:19.809,ACCELEROMETER,0.5770,6.2357,7.8637,70
1743569059828,2025-04-02 13:44:19.828,GYROSCOPE,-0.2889,0.0677,-0.1810,67
1743569059877,2025-04-02 13:44:19.877,ACCELEROMETER,0.3494,6.0667,8.3366,68
1743569059897,2025-04-02 13:44:19.897,GYROSCOPE,-0.0657,0.0002,-0.0443,69
1743569059940,2025-04-02 13:44:19.940,ACCELEROMETER,0.4878,6.1648,7.7327,63
1743569059961,2025-04-02 13:44:19.961,GYROSCOPE,0.0028,0.0306,-0.0065,64
1743569060009,2025-04-02 13:44:20.009,ACCELEROMETER,0.4986,6.1549,7.6346,69
1743569060028,2025-04-02 13:44:20.028,GYROSCOPE,-0.0074,0.0051,0.0309,67
1743569060076,2025-04-02 13:44:20.076,ACCELEROMETER,0.5148,6.2264,7.6968,67
1743569060099,2025-04-02 13:44:20.099,GYROSCOPE,0.0254,-0.0545,0.0732,71
1743569060141,2025-04-02 13:44:20.141,ACCELEROMETER,0.5752,6.1837,8.1942,65
1743569060160,2025-04-02 13:44:20.160,GYROSCOPE,0.2275,-0.1549,0.1890,61
1743569060209,2025-04-02 13:44:20.209,ACCELEROMETER,0.6520,6.2868,7.8362,68
1743569060228,2025-04-02 13:44:20.228,GYROSCOPE,0.3598,-0.1378,0.2951,68
1743569060276,2025-04-02 13:44:20.276,ACCELEROMETER,0.9909,6.4490,9.0090,67
1743569060297,2025-04-02 13:44:20.297,GYROSCOPE,1.1237,-0.7190,0.2925,69
1743569060341,2025-04-02 13:44:20.341,ACCELEROMETER,3.9999,6.1612,1.6660,65
1743569060362,2025-04-02 13:44:20.362,GYROSCOPE,-0.0906,-0.0283,-0.4618,65
1743569060409,2025-04-02 13:44:20.409,ACCELEROMETER,-1.2775,7.4222,10.3624,68
1743569060430,2025-04-02 13:44:20.430,GYROSCOPE,-0.0073,-0.3255,0.3597,68
1743569060475,2025-04-02 13:44:20.475,ACCELEROMETER,1.9935,6.9485,5.8801,66
1743569060494,2025-04-02 13:44:20.494,GYROSCOPE,0.2208,-0.2255,0.2146,64
1743569060541,2025-04-02 13:44:20.541,ACCELEROMETER,2.2412,7.2793,6.6446,66
1743569060562,2025-04-02 13:44:20.562,GYROSCOPE,-0.2169,0.1000,-0.0192,68
1743569060579,2025-04-02 13:44:20.579,ACCELEROMETER,1.6307,6.9236,6.7436,38
1743569060598,2025-04-02 13:44:20.598,ACCELEROMETER,1.7091,6.9015,6.4170,19
1743569060618,2025-04-02 13:44:20.618,ACCELEROMETER,1.8162,6.8919,6.4816,20
1743569060627,2025-04-02 13:44:20.627,GYROSCOPE,-0.1410,0.1021,-0.0454,65
1743569060637,2025-04-02 13:44:20.637,ACCELEROMETER,1.7133,6.9858,6.7478,19
1743569060655,2025-04-02 13:44:20.655,ACCELEROMETER,1.8389,7.0487,6.8016,18
1743569060675,2025-04-02 13:44:20.675,ACCELEROMETER,2.1069,7.0516,6.6048,20
1743569060694,2025-04-02 13:44:20.694,ACCELEROMETER,2.1464,7.0074,6.7777,19
1743569060696,2025-04-02 13:44:20.696,GYROSCOPE,-0.2618,0.2432,-0.0711,69
1743569060712,2025-04-02 13:44:20.712,ACCELEROMETER,1.7946,6.8770,7.0122,18
1743569060732,2025-04-02 13:44:20.732,ACCELEROMETER,1.3639,6.7860,7.2449,20
1743569060753,2025-04-02 13:44:20.753,ACCELEROMETER,1.1940,6.7071,7.1916,21
1743569060761,2025-04-02 13:44:20.761,GYROSCOPE,-0.3177,0.3184,-0.2011,65
1743569060769,2025-04-02 13:44:20.769,ACCELEROMETER,1.1856,6.6861,6.9709,16
1743569060789,2025-04-02 13:44:20.789,ACCELEROMETER,1.2832,6.6855,7.2293,20
1743569060808,2025-04-02 13:44:20.808,ACCELEROMETER,1.6086,6.5204,7.4758,19
1743569060830,2025-04-02 13:44:20.830,ACCELEROMETER,1.7420,6.2740,7.4279,22
1743569060833,2025-04-02 13:44:20.833,GYROSCOPE,-0.3145,0.3856,-0.2047,72
1743569060846,2025-04-02 13:44:20.846,ACCELEROMETER,1.1103,6.5061,7.5422,16
1743569060865,2025-04-02 13:44:20.865,ACCELEROMETER,0.6126,6.5067,7.5858,19
1743569060887,2025-04-02 13:44:20.887,ACCELEROMETER,0.2106,6.3254,7.6744,22
1743569060893,2025-04-02 13:44:20.893,GYROSCOPE,-0.2703,0.3212,-0.2685,60
1743569060902,2025-04-02 13:44:20.902,ACCELEROMETER,0.1454,6.2602,7.9633,15
1743569060922,2025-04-02 13:44:20.922,ACCELEROMETER,0.4720,6.0628,8.0566,20
1743569060941,2025-04-02 13:44:20.941,ACCELEROMETER,0.4971,6.0766,7.9280,19
1743569060961,2025-04-02 13:44:20.961,ACCELEROMETER,0.6413,6.1771,7.6959,20
1743569060963,2025-04-02 13:44:20.963,GYROSCOPE,-0.1052,0.0339,-0.0512,70
1743569060979,2025-04-02 13:44:20.979,ACCELEROMETER,0.5258,6.2183,7.8108,18
1743569060998,2025-04-02 13:44:20.998,ACCELEROMETER,0.2812,6.2614,7.9400,19
1743569061017,2025-04-02 13:44:21.017,ACCELEROMETER,0.2303,6.2501,7.8443,19
1743569061028,2025-04-02 13:44:21.028,GYROSCOPE,-0.0068,0.0046,0.0211,65
1743569061037,2025-04-02 13:44:21.037,ACCELEROMETER,0.0287,6.1711,7.9938,20
1743569061055,2025-04-02 13:44:21.055,ACCELEROMETER,0.4080,6.1555,8.0656,18
1743569061076,2025-04-02 13:44:21.076,ACCELEROMETER,1.0516,6.2058,7.5769,21
1743569061095,2025-04-02 13:44:21.095,ACCELEROMETER,1.1007,6.2937,7.2203,19
1743569061096,2025-04-02 13:44:21.096,GYROSCOPE,0.1406,-0.0918,0.1744,68
1743569061113,2025-04-02 13:44:21.113,ACCELEROMETER,0.7286,6.4110,7.4118,18
1743569061134,2025-04-02 13:44:21.134,ACCELEROMETER,0.3745,6.6497,7.5583,21
1743569061155,2025-04-02 13:44:21.155,ACCELEROMETER,0.2907,6.5785,7.9107,21
1743569061161,2025-04-02 13:44:21.161,GYROSCOPE,0.1321,-0.0459,0.1740,65
1743569061171,2025-04-02 13:44:21.171,ACCELEROMETER,0.2919,6.3571,8.7356,16
1743569061190,2025-04-02 13:44:21.190,ACCELEROMETER,0.5647,6.2351,10.2586,19
1743569061210,2025-04-02 13:44:21.210,ACCELEROMETER,1.0534,6.1071,11.1727,20
1743569061231,2025-04-02 13:44:21.231,ACCELEROMETER,1.9932,5.9139,10.3561,21
1743569061233,2025-04-02 13:44:21.233,GYROSCOPE,1.1176,-0.6706,0.4203,72
1743569061247,2025-04-02 13:44:21.247,ACCELEROMETER,3.9105,5.4311,5.0070,16
1743569061266,2025-04-02 13:44:21.266,ACCELEROMETER,6.6861,6.4534,-5.0195,19
1743569061289,2025-04-02 13:44:21.289,ACCELEROMETER,0.9075,8.8582,-3.6030,23
1743569061295,2025-04-02 13:44:21.295,GYROSCOPE,0.1926,0.0403,-0.4134,62
1743569061303,2025-04-02 13:44:21.303,ACCELEROMETER,-5.3486,8.9169,8.4371,14
1743569061324,2025-04-02 13:44:21.324,ACCELEROMETER,0.2154,6.0341,14.7057,21
1743569061342,2025-04-02 13:44:21.342,ACCELEROMETER,2.4221,5.7817,11.5083,18
1743569061361,2025-04-02 13:44:21.361,ACCELEROMETER,1.6175,6.0838,7.1228,19
1743569061363,2025-04-02 13:44:21.363,GYROSCOPE,-0.4191,0.1529,0.3112,68
1743569061381,2025-04-02 13:44:21.381,ACCELEROMETER,1.0935,6.7621,5.4162,20
1743569061400,2025-04-02 13:44:21.400,ACCELEROMETER,1.3860,7.2556,4.9807,19
1743569061423,2025-04-02 13:44:21.423,ACCELEROMETER,1.8945,7.4746,5.2463,23
1743569061429,2025-04-02 13:44:21.429,GYROSCOPE,0.1776,-0.3042,0.1913,66
1743569061438,2025-04-02 13:44:21.438,ACCELEROMETER,1.9352,7.4399,6.0754,15
1743569061457,2025-04-02 13:44:21.457,ACCELEROMETER,2.1990,7.0564,7.3585,19
1743569061476,2025-04-02 13:44:21.476,ACCELEROMETER,2.2211,6.7077,8.0991,19
1743569061497,2025-04-02 13:44:21.497,GYROSCOPE,-0.4658,0.2326,-0.0384,68
1743569061499,2025-04-02 13:44:21.499,ACCELEROMETER,1.7886,6.6281,7.9585,23
1743569061514,2025-04-02 13:44:21.514,ACCELEROMETER,1.3101,6.6197,7.3173,15
1743569061533,2025-04-02 13:44:21.533,ACCELEROMETER,1.1928,6.5767,6.8979,19
1743569061552,2025-04-02 13:44:21.552,ACCELEROMETER,1.2197,6.6305,7.0624,19
1743569061562,2025-04-02 13:44:21.562,GYROSCOPE,-0.2215,0.2172,-0.1101,65
1743569061571,2025-04-02 13:44:21.571,ACCELEROMETER,1.2736,6.6532,7.2658,19
1743569061590,2025-04-02 13:44:21.590,ACCELEROMETER,1.3711,6.6706,7.3496,19
1743569061611,2025-04-02 13:44:21.611,ACCELEROMETER,1.5117,6.6359,7.4201,21
1743569061631,2025-04-02 13:44:21.631,ACCELEROMETER,1.5709,6.5862,7.5912,20
1743569061634,2025-04-02 13:44:21.634,GYROSCOPE,-0.2564,0.2272,-0.0861,72
1743569061647,2025-04-02 13:44:21.647,ACCELEROMETER,1.3591,6.5210,7.5541,16
1743569061667,2025-04-02 13:44:21.667,ACCELEROMETER,0.8746,6.4505,7.4788,20
1743569061689,2025-04-02 13:44:21.689,ACCELEROMETER,0.5898,6.4277,7.5894,22
1743569061696,2025-04-02 13:44:21.696,GYROSCOPE,-0.1638,0.1223,-0.1962,62
1743569061704,2025-04-02 13:44:21.704,ACCELEROMETER,0.7113,6.3440,7.6744,15
1743569061724,2025-04-02 13:44:21.724,ACCELEROMETER,0.7717,6.2710,7.7474,20
1743569061743,2025-04-02 13:44:21.743,ACCELEROMETER,0.7669,6.2656,7.6409,19
1743569061763,2025-04-02 13:44:21.763,GYROSCOPE,-0.0583,0.0466,-0.1005,67
1743569061765,2025-04-02 13:44:21.765,ACCELEROMETER,0.7346,6.3224,7.5200,22
1743569061781,2025-04-02 13:44:21.781,ACCELEROMETER,0.6933,6.4020,7.4758,16
1743569061800,2025-04-02 13:44:21.800,ACCELEROMETER,0.7101,6.3799,7.4746,19
1743569061817,2025-04-02 13:44:21.817,ACCELEROMETER,0.6885,6.3009,7.6164,17
1743569061832,2025-04-02 13:44:21.832,GYROSCOPE,-0.0680,0.0695,-0.0498,69
1743569061839,2025-04-02 13:44:21.839,ACCELEROMETER,0.7424,6.2883,7.7970,22
1743569061857,2025-04-02 13:44:21.857,ACCELEROMETER,0.8375,6.2094,7.6654,18
1743569061876,2025-04-02 13:44:21.876,ACCELEROMETER,0.6724,6.3392,7.6223,19
1743569061898,2025-04-02 13:44:21.898,ACCELEROMETER,0.6532,6.3446,7.5757,22
1743569061900,2025-04-02 13:44:21.900,GYROSCOPE,-0.0341,0.0677,-0.0160,68
1743569061915,2025-04-02 13:44:21.915,ACCELEROMETER,0.7699,6.3410,7.6074,17
1743569061933,2025-04-02 13:44:21.933,ACCELEROMETER,0.8052,6.2919,7.6331,18
1743569061953,2025-04-02 13:44:21.953,ACCELEROMETER,0.7137,6.3117,7.6983,20
1743569061965,2025-04-02 13:44:21.965,GYROSCOPE,-0.0138,0.0884,0.0241,65
1743569061976,2025-04-02 13:44:21.976,ACCELEROMETER,0.6754,6.3470,7.7103,23
1743569061991,2025-04-02 13:44:21.991,ACCELEROMETER,0.8088,6.3679,7.6857,15
1743569062010,2025-04-02 13:44:22.010,ACCELEROMETER,0.8267,6.3841,7.6810,19
1743569062031,2025-04-02 13:44:22.031,ACCELEROMETER,0.8094,6.3745,7.5882,21
