Timestamp,ax,ay,az,gx,gy,gz
1743569058520,0.6141,6.3371,7.5476,-0.0093,0.0245,0.0102
1743569058530,0.6141,6.3371,7.5476,-0.0093,0.0245,0.0102
1743569058540,0.5103,6.3197,7.5622,-0.0093,0.0245,0.0102
1743569058550,0.5103,6.3197,7.5622,-0.0093,0.0245,0.0102
1743569058560,0.5103,6.3197,7.5622,-0.0229,0.0116,0.0231
1743569058570,0.5103,6.3197,7.5622,-0.0229,0.0116,0.0231
1743569058580,0.5103,6.3197,7.5622,-0.0229,0.0116,0.0231
1743569058590,0.5103,6.3197,7.5622,-0.0229,0.0116,0.0231
1743569058600,0.5103,6.3197,7.5622,-0.0229,0.0116,0.0231
1743569058610,0.6673,6.4122,7.7504,-0.0229,0.0116,0.0231
1743569058620,0.6673,6.4122,7.7504,-0.0229,0.0116,0.0231
1743569058630,0.6673,6.4122,7.7504,-0.0051,0.0243,0.0218
1743569058640,0.6673,6.4122,7.7504,-0.0051,0.0243,0.0218
1743569058650,0.6673,6.4122,7.7504,-0.0051,0.0243,0.0218
1743569058660,0.6673,6.4122,7.7504,-0.0051,0.0243,0.0218
1743569058670,0.6673,6.4122,7.7504,-0.0051,0.0243,0.0218
1743569058680,0.5776,6.3891,7.6319,-0.0051,0.0243,0.0218
1743569058690,0.5776,6.3891,7.6319,0.0145,0.0416,-0.0154
1743569058700,0.5776,6.3891,7.6319,0.0145,0.0416,-0.0154
1743569058710,0.5776,6.3891,7.6319,0.0145,0.0416,-0.0154
1743569058720,0.5776,6.3891,7.6319,0.0145,0.0416,-0.0154
1743569058730,0.5776,6.3891,7.6319,0.0145,0.0416,-0.0154
1743569058740,0.379,6.1989,7.3594,0.0145,0.0416,-0.0154
1743569058750,0.379,6.1989,7.3594,0.0145,0.0416,-0.0154
1743569058760,0.379,6.1989,7.3594,-0.0195,0.0042,0.0173
1743569058770,0.379,6.1989,7.3594,-0.0195,0.0042,0.0173
1743569058780,0.379,6.1989,7.3594,-0.0195,0.0042,0.0173
1743569058790,0.379,6.1989,7.3594,-0.0195,0.0042,0.0173
1743569058800,0.379,6.1989,7.3594,-0.0195,0.0042,0.0173
1743569058810,0.5737,6.3452,7.6421,-0.0195,0.0042,0.0173
1743569058820,0.5737,6.3452,7.6421,-0.0195,0.0042,0.0173
1743569058830,0.5737,6.3452,7.6421,-0.0273,-0.0347,0.0105
1743569058840,0.5737,6.3452,7.6421,-0.0273,-0.0347,0.0105
1743569058850,0.5737,6.3452,7.6421,-0.0273,-0.0347,0.0105
1743569058860,0.5737,6.3452,7.6421,-0.0273,-0.0347,0.0105
1743569058870,0.5737,6.3452,7.6421,-0.0273,-0.0347,0.0105
1743569058880,0.5988,6.306,7.8538,-0.0273,-0.0347,0.0105
1743569058890,0.5988,6.306,7.8538,-0.0273,-0.0347,0.0105
1743569058900,0.5988,6.306,7.8538,-0.0147,0.0055,-0.023
1743569058910,0.5988,6.306,7.8538,-0.0147,0.0055,-0.023
1743569058920,0.5988,6.306,7.8538,-0.0147,0.0055,-0.023
1743569058930,0.5988,6.306,7.8538,-0.0147,0.0055,-0.023
1743569058940,0.5988,6.306,7.8538,-0.0147,0.0055,-0.023
1743569058950,0.5444,6.3171,7.529,-0.0147,0.0055,-0.023
1743569058960,0.5444,6.3171,7.529,-0.0308,0.0792,-0.0534
1743569058970,0.5444,6.3171,7.529,-0.0308,0.0792,-0.0534
1743569058980,0.5444,6.3171,7.529,-0.0308,0.0792,-0.0534
1743569058990,0.5444,6.3171,7.529,-0.0308,0.0792,-0.0534
1743569059000,0.5444,6.3171,7.529,-0.0308,0.0792,-0.0534
1743569059010,0.3269,6.2539,7.7007,-0.0308,0.0792,-0.0534
1743569059020,0.3269,6.2539,7.7007,-0.0308,0.0792,-0.0534
1743569059030,0.3269,6.2539,7.7007,-0.0363,0.034,0.0128
1743569059040,0.3269,6.2539,7.7007,-0.0363,0.034,0.0128
1743569059050,0.3269,6.2539,7.7007,-0.0363,0.034,0.0128
1743569059060,0.3269,6.2539,7.7007,-0.0363,0.034,0.0128
1743569059070,0.3269,6.2539,7.7007,-0.0363,0.034,0.0128
1743569059080,0.4484,6.2934,7.6328,-0.0363,0.034,0.0128
1743569059090,0.4484,6.2934,7.6328,-0.0363,0.034,0.0128
1743569059100,0.4484,6.2934,7.6328,-0.0416,0.1162,0.0376
1743569059110,0.4484,6.2934,7.6328,-0.0416,0.1162,0.0376
1743569059120,0.4484,6.2934,7.6328,-0.0416,0.1162,0.0376
1743569059130,0.4484,6.2934,7.6328,-0.0416,0.1162,0.0376
1743569059140,0.2255,6.224,7.9738,-0.0416,0.1162,0.0376
1743569059150,0.2255,6.224,7.9738,-0.0416,0.1162,0.0376
1743569059160,0.2255,6.224,7.9738,0.0958,-0.0204,0.1413
1743569059170,0.2255,6.224,7.9738,0.0958,-0.0204,0.1413
1743569059180,0.2255,6.224,7.9738,0.0958,-0.0204,0.1413
1743569059190,0.2255,6.224,7.9738,0.0958,-0.0204,0.1413
1743569059200,0.2255,6.224,7.9738,0.0958,-0.0204,0.1413
1743569059210,0.3126,6.3048,7.751,0.0958,-0.0204,0.1413
1743569059220,0.3126,6.3048,7.751,0.0958,-0.0204,0.1413
1743569059230,0.3126,6.3048,7.751,0.1922,-0.0023,0.2246
1743569059240,0.3126,6.3048,7.751,0.1922,-0.0023,0.2246
1743569059250,0.3126,6.3048,7.751,0.1922,-0.0023,0.2246
1743569059260,0.3126,6.3048,7.751,0.1922,-0.0023,0.2246
1743569059270,0.3126,6.3048,7.751,0.1922,-0.0023,0.2246
1743569059280,0.3485,6.2366,8.9713,0.1922,-0.0023,0.2246
1743569059290,0.3485,6.2366,8.9713,0.1922,-0.0023,0.2246
1743569059300,0.3485,6.2366,8.9713,0.8935,-0.5009,0.3622
1743569059310,0.3485,6.2366,8.9713,0.8935,-0.5009,0.3622
1743569059320,0.3485,6.2366,8.9713,0.8935,-0.5009,0.3622
1743569059330,0.3485,6.2366,8.9713,0.8935,-0.5009,0.3622
1743569059340,3.1244,6.2459,2.8436,0.8935,-0.5009,0.3622
1743569059350,3.1244,6.2459,2.8436,0.8935,-0.5009,0.3622
1743569059360,3.1244,6.2459,2.8436,0.8935,-0.5009,0.3622
1743569059370,3.1244,6.2459,2.8436,-0.088,0.0015,-0.3621
1743569059380,3.1244,6.2459,2.8436,-0.088,0.0015,-0.3621
1743569059390,3.1244,6.2459,2.8436,-0.088,0.0015,-0.3621
1743569059400,3.1244,6.2459,2.8436,-0.088,0.0015,-0.3621
1743569059410,-1.0187,6.9984,9.9141,-0.088,0.0015,-0.3621
1743569059420,-1.0187,6.9984,9.9141,-0.088,0.0015,-0.3621
1743569059430,-1.0187,6.9984,9.9141,-0.4355,-0.0027,0.2676
1743569059440,-1.0187,6.9984,9.9141,-0.4355,-0.0027,0.2676
1743569059450,-1.0187,6.9984,9.9141,-0.4355,-0.0027,0.2676
1743569059460,-1.0187,6.9984,9.9141,-0.4355,-0.0027,0.2676
1743569059470,-1.0187,6.9984,9.9141,-0.4355,-0.0027,0.2676
1743569059480,1.0762,6.3476,7.5676,-0.4355,-0.0027,0.2676
1743569059490,1.0762,6.3476,7.5676,-0.4355,-0.0027,0.2676
1743569059500,1.0762,6.3476,7.5676,0.4658,-0.3374,0.2186
1743569059510,1.0762,6.3476,7.5676,0.4658,-0.3374,0.2186
1743569059520,1.0762,6.3476,7.5676,0.4658,-0.3374,0.2186
1743569059530,1.0762,6.3476,7.5676,0.4658,-0.3374,0.2186
1743569059540,1.5257,7.0902,6.8545,0.4658,-0.3374,0.2186
1743569059550,1.5257,7.0902,6.8545,0.4658,-0.3374,0.2186
1743569059560,1.5257,7.0902,6.8545,0.4658,-0.3374,0.2186
1743569059570,1.5257,7.0902,6.8545,0.0202,-0.0874,-0.079
1743569059580,1.5257,7.0902,6.8545,0.0202,-0.0874,-0.079
1743569059590,1.5257,7.0902,6.8545,0.0202,-0.0874,-0.079
1743569059600,1.5257,7.0902,6.8545,0.0202,-0.0874,-0.079
1743569059610,1.3074,6.8336,6.3353,0.0202,-0.0874,-0.079
1743569059620,1.3074,6.8336,6.3353,0.0202,-0.0874,-0.079
1743569059630,1.3074,6.8336,6.3353,-0.2157,0.0894,-0.1731
1743569059640,1.3074,6.8336,6.3353,-0.2157,0.0894,-0.1731
1743569059650,1.3074,6.8336,6.3353,-0.2157,0.0894,-0.1731
1743569059660,1.3074,6.8336,6.3353,-0.2157,0.0894,-0.1731
1743569059670,1.3074,6.8336,6.3353,-0.2157,0.0894,-0.1731
1743569059680,1.4827,6.766,6.7164,-0.2157,0.0894,-0.1731
1743569059690,1.4827,6.766,6.7164,-0.2157,0.0894,-0.1731
1743569059700,1.4827,6.766,6.7164,-0.3266,0.1694,-0.2674
1743569059710,1.4827,6.766,6.7164,-0.3266,0.1694,-0.2674
1743569059720,1.4827,6.766,6.7164,-0.3266,0.1694,-0.2674
1743569059730,1.4827,6.766,6.7164,-0.3266,0.1694,-0.2674
1743569059740,0.8058,6.6111,7.3789,-0.3266,0.1694,-0.2674
1743569059750,0.8058,6.6111,7.3789,-0.3266,0.1694,-0.2674
1743569059760,0.8058,6.6111,7.3789,-0.3266,0.1694,-0.2674
1743569059770,0.8058,6.6111,7.3789,-0.3454,0.0134,-0.249
1743569059780,0.8058,6.6111,7.3789,-0.3454,0.0134,-0.249
1743569059790,0.8058,6.6111,7.3789,-0.3454,0.0134,-0.249
1743569059800,0.8058,6.6111,7.3789,-0.3454,0.0134,-0.249
1743569059810,0.577,6.2357,7.8637,-0.3454,0.0134,-0.249
1743569059820,0.577,6.2357,7.8637,-0.3454,0.0134,-0.249
1743569059830,0.577,6.2357,7.8637,-0.2889,0.0677,-0.181
1743569059840,0.577,6.2357,7.8637,-0.2889,0.0677,-0.181
1743569059850,0.577,6.2357,7.8637,-0.2889,0.0677,-0.181
1743569059860,0.577,6.2357,7.8637,-0.2889,0.0677,-0.181
1743569059870,0.577,6.2357,7.8637,-0.2889,0.0677,-0.181
1743569059880,0.3494,6.0667,8.3366,-0.2889,0.0677,-0.181
1743569059890,0.3494,6.0667,8.3366,-0.2889,0.0677,-0.181
1743569059900,0.3494,6.0667,8.3366,-0.0657,0.0002,-0.0443
1743569059910,0.3494,6.0667,8.3366,-0.0657,0.0002,-0.0443
1743569059920,0.3494,6.0667,8.3366,-0.0657,0.0002,-0.0443
1743569059930,0.3494,6.0667,8.3366,-0.0657,0.0002,-0.0443
1743569059940,0.4878,6.1648,7.7327,-0.0657,0.0002,-0.0443
1743569059950,0.4878,6.1648,7.7327,-0.0657,0.0002,-0.0443
1743569059960,0.4878,6.1648,7.7327,-0.0657,0.0002,-0.0443
1743569059970,0.4878,6.1648,7.7327,0.0028,0.0306,-0.0065
1743569059980,0.4878,6.1648,7.7327,0.0028,0.0306,-0.0065
1743569059990,0.4878,6.1648,7.7327,0.0028,0.0306,-0.0065
1743569060000,0.4878,6.1648,7.7327,0.0028,0.0306,-0.0065
1743569060010,0.4986,6.1549,7.6346,0.0028,0.0306,-0.0065
1743569060020,0.4986,6.1549,7.6346,0.0028,0.0306,-0.0065
1743569060030,0.4986,6.1549,7.6346,-0.0074,0.0051,0.0309
1743569060040,0.4986,6.1549,7.6346,-0.0074,0.0051,0.0309
1743569060050,0.4986,6.1549,7.6346,-0.0074,0.0051,0.0309
1743569060060,0.4986,6.1549,7.6346,-0.0074,0.0051,0.0309
1743569060070,0.4986,6.1549,7.6346,-0.0074,0.0051,0.0309
1743569060080,0.5148,6.2264,7.6968,-0.0074,0.0051,0.0309
1743569060090,0.5148,6.2264,7.6968,-0.0074,0.0051,0.0309
1743569060100,0.5148,6.2264,7.6968,0.0254,-0.0545,0.0732
1743569060110,0.5148,6.2264,7.6968,0.0254,-0.0545,0.0732
1743569060120,0.5148,6.2264,7.6968,0.0254,-0.0545,0.0732
1743569060130,0.5148,6.2264,7.6968,0.0254,-0.0545,0.0732
1743569060140,0.5148,6.2264,7.6968,0.0254,-0.0545,0.0732
1743569060150,0.5752,6.1837,8.1942,0.0254,-0.0545,0.0732
1743569060160,0.5752,6.1837,8.1942,0.2275,-0.1549,0.189
1743569060170,0.5752,6.1837,8.1942,0.2275,-0.1549,0.189
1743569060180,0.5752,6.1837,8.1942,0.2275,-0.1549,0.189
1743569060190,0.5752,6.1837,8.1942,0.2275,-0.1549,0.189
1743569060200,0.5752,6.1837,8.1942,0.2275,-0.1549,0.189
1743569060210,0.652,6.2868,7.8362,0.2275,-0.1549,0.189
1743569060220,0.652,6.2868,7.8362,0.2275,-0.1549,0.189
1743569060230,0.652,6.2868,7.8362,0.3598,-0.1378,0.2951
1743569060240,0.652,6.2868,7.8362,0.3598,-0.1378,0.2951
1743569060250,0.652,6.2868,7.8362,0.3598,-0.1378,0.2951
1743569060260,0.652,6.2868,7.8362,0.3598,-0.1378,0.2951
1743569060270,0.652,6.2868,7.8362,0.3598,-0.1378,0.2951
1743569060280,0.9909,6.449,9.009,0.3598,-0.1378,0.2951
1743569060290,0.9909,6.449,9.009,0.3598,-0.1378,0.2951
1743569060300,0.9909,6.449,9.009,1.1237,-0.719,0.2925
1743569060310,0.9909,6.449,9.009,1.1237,-0.719,0.2925
1743569060320,0.9909,6.449,9.009,1.1237,-0.719,0.2925
1743569060330,0.9909,6.449,9.009,1.1237,-0.719,0.2925
1743569060340,0.9909,6.449,9.009,1.1237,-0.719,0.2925
1743569060350,3.9999,6.1612,1.666,1.1237,-0.719,0.2925
1743569060360,3.9999,6.1612,1.666,1.1237,-0.719,0.2925
1743569060370,3.9999,6.1612,1.666,-0.0906,-0.0283,-0.4618
1743569060380,3.9999,6.1612,1.666,-0.0906,-0.0283,-0.4618
1743569060390,3.9999,6.1612,1.666,-0.0906,-0.0283,-0.4618
1743569060400,3.9999,6.1612,1.666,-0.0906,-0.0283,-0.4618
1743569060410,-1.2775,7.4222,10.3624,-0.0906,-0.0283,-0.4618
1743569060420,-1.2775,7.4222,10.3624,-0.0906,-0.0283,-0.4618
1743569060430,-1.2775,7.4222,10.3624,-0.0073,-0.3255,0.3597
1743569060440,-1.2775,7.4222,10.3624,-0.0073,-0.3255,0.3597
1743569060450,-1.2775,7.4222,10.3624,-0.0073,-0.3255,0.3597
1743569060460,-1.2775,7.4222,10.3624,-0.0073,-0.3255,0.3597
1743569060470,-1.2775,7.4222,10.3624,-0.0073,-0.3255,0.3597
1743569060480,1.9935,6.9485,5.8801,-0.0073,-0.3255,0.3597
1743569060490,1.9935,6.9485,5.8801,-0.0073,-0.3255,0.3597
1743569060500,1.9935,6.9485,5.8801,0.2208,-0.2255,0.2146
1743569060510,1.9935,6.9485,5.8801,0.2208,-0.2255,0.2146
1743569060520,1.9935,6.9485,5.8801,0.2208,-0.2255,0.2146
1743569060530,1.9935,6.9485,5.8801,0.2208,-0.2255,0.2146
1743569060540,1.9935,6.9485,5.8801,0.2208,-0.2255,0.2146
1743569060550,2.2412,7.2793,6.6446,0.2208,-0.2255,0.2146
1743569060560,2.2412,7.2793,6.6446,0.2208,-0.2255,0.2146
1743569060570,2.2412,7.2793,6.6446,-0.2169,0.1,-0.0192
1743569060580,1.6307,6.9236,6.7436,-0.2169,0.1,-0.0192
1743569060590,1.6307,6.9236,6.7436,-0.2169,0.1,-0.0192
1743569060600,1.7091,6.9015,6.417,-0.2169,0.1,-0.0192
1743569060610,1.7091,6.9015,6.417,-0.2169,0.1,-0.0192
1743569060620,1.8162,6.8919,6.4816,-0.2169,0.1,-0.0192
1743569060630,1.8162,6.8919,6.4816,-0.141,0.1021,-0.0454
1743569060640,1.7133,6.9858,6.7478,-0.141,0.1021,-0.0454
1743569060650,1.7133,6.9858,6.7478,-0.141,0.1021,-0.0454
1743569060660,1.8389,7.0487,6.8016,-0.141,0.1021,-0.0454
1743569060670,1.8389,7.0487,6.8016,-0.141,0.1021,-0.0454
1743569060680,2.1069,7.0516,6.6048,-0.141,0.1021,-0.0454
1743569060690,2.1069,7.0516,6.6048,-0.141,0.1021,-0.0454
1743569060700,2.1464,7.0074,6.7777,-0.2618,0.2432,-0.0711
1743569060710,2.1464,7.0074,6.7777,-0.2618,0.2432,-0.0711
1743569060720,1.7946,6.877,7.0122,-0.2618,0.2432,-0.0711
1743569060730,1.7946,6.877,7.0122,-0.2618,0.2432,-0.0711
1743569060740,1.3639,6.786,7.2449,-0.2618,0.2432,-0.0711
1743569060750,1.3639,6.786,7.2449,-0.2618,0.2432,-0.0711
1743569060760,1.194,6.7071,7.1916,-0.2618,0.2432,-0.0711
1743569060770,1.1856,6.6861,6.9709,-0.3177,0.3184,-0.2011
1743569060780,1.1856,6.6861,6.9709,-0.3177,0.3184,-0.2011
1743569060790,1.2832,6.6855,7.2293,-0.3177,0.3184,-0.2011
1743569060800,1.2832,6.6855,7.2293,-0.3177,0.3184,-0.2011
1743569060810,1.6086,6.5204,7.4758,-0.3177,0.3184,-0.2011
1743569060820,1.6086,6.5204,7.4758,-0.3177,0.3184,-0.2011
1743569060830,1.742,6.274,7.4279,-0.3177,0.3184,-0.2011
1743569060840,1.742,6.274,7.4279,-0.3145,0.3856,-0.2047
1743569060850,1.1103,6.5061,7.5422,-0.3145,0.3856,-0.2047
1743569060860,1.1103,6.5061,7.5422,-0.3145,0.3856,-0.2047
1743569060870,0.6126,6.5067,7.5858,-0.3145,0.3856,-0.2047
1743569060880,0.6126,6.5067,7.5858,-0.3145,0.3856,-0.2047
1743569060890,0.2106,6.3254,7.6744,-0.3145,0.3856,-0.2047
1743569060900,0.2106,6.3254,7.6744,-0.2703,0.3212,-0.2685
1743569060910,0.1454,6.2602,7.9633,-0.2703,0.3212,-0.2685
1743569060920,0.1454,6.2602,7.9633,-0.2703,0.3212,-0.2685
1743569060930,0.472,6.0628,8.0566,-0.2703,0.3212,-0.2685
1743569060940,0.472,6.0628,8.0566,-0.2703,0.3212,-0.2685
1743569060950,0.4971,6.0766,7.928,-0.2703,0.3212,-0.2685
1743569060960,0.4971,6.0766,7.928,-0.2703,0.3212,-0.2685
1743569060970,0.6413,6.1771,7.6959,-0.1052,0.0339,-0.0512
1743569060980,0.5258,6.2183,7.8108,-0.1052,0.0339,-0.0512
1743569060990,0.5258,6.2183,7.8108,-0.1052,0.0339,-0.0512
1743569061000,0.2812,6.2614,7.94,-0.1052,0.0339,-0.0512
1743569061010,0.2812,6.2614,7.94,-0.1052,0.0339,-0.0512
1743569061020,0.2303,6.2501,7.8443,-0.1052,0.0339,-0.0512
1743569061030,0.2303,6.2501,7.8443,-0.0068,0.0046,0.0211
1743569061040,0.0287,6.1711,7.9938,-0.0068,0.0046,0.0211
1743569061050,0.0287,6.1711,7.9938,-0.0068,0.0046,0.0211
1743569061060,0.408,6.1555,8.0656,-0.0068,0.0046,0.0211
1743569061070,0.408,6.1555,8.0656,-0.0068,0.0046,0.0211
1743569061080,1.0516,6.2058,7.5769,-0.0068,0.0046,0.0211
1743569061090,1.0516,6.2058,7.5769,-0.0068,0.0046,0.0211
1743569061100,1.1007,6.2937,7.2203,0.1406,-0.0918,0.1744
1743569061110,1.1007,6.2937,7.2203,0.1406,-0.0918,0.1744
1743569061120,0.7286,6.411,7.4118,0.1406,-0.0918,0.1744
1743569061130,0.7286,6.411,7.4118,0.1406,-0.0918,0.1744
1743569061140,0.3745,6.6497,7.5583,0.1406,-0.0918,0.1744
1743569061150,0.3745,6.6497,7.5583,0.1406,-0.0918,0.1744
1743569061160,0.2907,6.5785,7.9107,0.1406,-0.0918,0.1744
1743569061170,0.2907,6.5785,7.9107,0.1321,-0.0459,0.174
1743569061180,0.2919,6.3571,8.7356,0.1321,-0.0459,0.174
1743569061190,0.5647,6.2351,10.2586,0.1321,-0.0459,0.174
1743569061200,0.5647,6.2351,10.2586,0.1321,-0.0459,0.174
1743569061210,1.0534,6.1071,11.1727,0.1321,-0.0459,0.174
1743569061220,1.0534,6.1071,11.1727,0.1321,-0.0459,0.174
1743569061230,1.0534,6.1071,11.1727,0.1321,-0.0459,0.174
1743569061240,1.9932,5.9139,10.3561,1.1176,-0.6706,0.4203
1743569061250,3.9105,5.4311,5.007,1.1176,-0.6706,0.4203
1743569061260,3.9105,5.4311,5.007,1.1176,-0.6706,0.4203
1743569061270,6.6861,6.4534,-5.0195,1.1176,-0.6706,0.4203
1743569061280,6.6861,6.4534,-5.0195,1.1176,-0.6706,0.4203
1743569061290,0.9075,8.8582,-3.603,1.1176,-0.6706,0.4203
1743569061300,0.9075,8.8582,-3.603,0.1926,0.0403,-0.4134
1743569061310,-5.3486,8.9169,8.4371,0.1926,0.0403,-0.4134
1743569061320,-5.3486,8.9169,8.4371,0.1926,0.0403,-0.4134
1743569061330,0.2154,6.0341,14.7057,0.1926,0.0403,-0.4134
1743569061340,0.2154,6.0341,14.7057,0.1926,0.0403,-0.4134
1743569061350,2.4221,5.7817,11.5083,0.1926,0.0403,-0.4134
1743569061360,2.4221,5.7817,11.5083,0.1926,0.0403,-0.4134
1743569061370,1.6175,6.0838,7.1228,-0.4191,0.1529,0.3112
1743569061380,1.6175,6.0838,7.1228,-0.4191,0.1529,0.3112
1743569061390,1.0935,6.7621,5.4162,-0.4191,0.1529,0.3112
1743569061400,1.386,7.2556,4.9807,-0.4191,0.1529,0.3112
1743569061410,1.386,7.2556,4.9807,-0.4191,0.1529,0.3112
1743569061420,1.386,7.2556,4.9807,-0.4191,0.1529,0.3112
1743569061430,1.8945,7.4746,5.2463,0.1776,-0.3042,0.1913
1743569061440,1.9352,7.4399,6.0754,0.1776,-0.3042,0.1913
1743569061450,1.9352,7.4399,6.0754,0.1776,-0.3042,0.1913
1743569061460,2.199,7.0564,7.3585,0.1776,-0.3042,0.1913
1743569061470,2.199,7.0564,7.3585,0.1776,-0.3042,0.1913
1743569061480,2.2211,6.7077,8.0991,0.1776,-0.3042,0.1913
1743569061490,2.2211,6.7077,8.0991,0.1776,-0.3042,0.1913
1743569061500,1.7886,6.6281,7.9585,-0.4658,0.2326,-0.0384
1743569061510,1.7886,6.6281,7.9585,-0.4658,0.2326,-0.0384
1743569061520,1.3101,6.6197,7.3173,-0.4658,0.2326,-0.0384
1743569061530,1.3101,6.6197,7.3173,-0.4658,0.2326,-0.0384
1743569061540,1.1928,6.5767,6.8979,-0.4658,0.2326,-0.0384
1743569061550,1.1928,6.5767,6.8979,-0.4658,0.2326,-0.0384
1743569061560,1.2197,6.6305,7.0624,-0.4658,0.2326,-0.0384
1743569061570,1.2197,6.6305,7.0624,-0.2215,0.2172,-0.1101
1743569061580,1.2736,6.6532,7.2658,-0.2215,0.2172,-0.1101
1743569061590,1.3711,6.6706,7.3496,-0.2215,0.2172,-0.1101
1743569061600,1.3711,6.6706,7.3496,-0.2215,0.2172,-0.1101
1743569061610,1.3711,6.6706,7.3496,-0.2215,0.2172,-0.1101
1743569061620,1.5117,6.6359,7.4201,-0.2215,0.2172,-0.1101
1743569061630,1.5117,6.6359,7.4201,-0.2215,0.2172,-0.1101
1743569061640,1.5709,6.5862,7.5912,-0.2564,0.2272,-0.0861
1743569061650,1.3591,6.521,7.5541,-0.2564,0.2272,-0.0861
1743569061660,1.3591,6.521,7.5541,-0.2564,0.2272,-0.0861
1743569061670,0.8746,6.4505,7.4788,-0.2564,0.2272,-0.0861
1743569061680,0.8746,6.4505,7.4788,-0.2564,0.2272,-0.0861
1743569061690,0.5898,6.4277,7.5894,-0.2564,0.2272,-0.0861
1743569061700,0.5898,6.4277,7.5894,-0.1638,0.1223,-0.1962
1743569061710,0.7113,6.344,7.6744,-0.1638,0.1223,-0.1962
1743569061720,0.7113,6.344,7.6744,-0.1638,0.1223,-0.1962
1743569061730,0.7717,6.271,7.7474,-0.1638,0.1223,-0.1962
1743569061740,0.7717,6.271,7.7474,-0.1638,0.1223,-0.1962
1743569061750,0.7669,6.2656,7.6409,-0.1638,0.1223,-0.1962
1743569061760,0.7669,6.2656,7.6409,-0.1638,0.1223,-0.1962
1743569061770,0.7346,6.3224,7.52,-0.0583,0.0466,-0.1005
1743569061780,0.7346,6.3224,7.52,-0.0583,0.0466,-0.1005
1743569061790,0.6933,6.402,7.4758,-0.0583,0.0466,-0.1005
1743569061800,0.7101,6.3799,7.4746,-0.0583,0.0466,-0.1005
1743569061810,0.7101,6.3799,7.4746,-0.0583,0.0466,-0.1005
1743569061820,0.6885,6.3009,7.6164,-0.0583,0.0466,-0.1005
1743569061830,0.6885,6.3009,7.6164,-0.0583,0.0466,-0.1005
1743569061840,0.7424,6.2883,7.797,-0.068,0.0695,-0.0498
1743569061850,0.7424,6.2883,7.797,-0.068,0.0695,-0.0498
1743569061860,0.8375,6.2094,7.6654,-0.068,0.0695,-0.0498
1743569061870,0.8375,6.2094,7.6654,-0.068,0.0695,-0.0498
1743569061880,0.6724,6.3392,7.6223,-0.068,0.0695,-0.0498
1743569061890,0.6724,6.3392,7.6223,-0.068,0.0695,-0.0498
1743569061900,0.6532,6.3446,7.5757,-0.0341,0.0677,-0.016
1743569061910,0.6532,6.3446,7.5757,-0.0341,0.0677,-0.016
