Timestamp,TimeString,SensorType,X,Y,Z,Interval(ms)
1743666346281,2025-04-03 16:45:46.281,GYROSCOPE,2.0485,-1.8631,0.3445,60
1743666346293,2025-04-03 16:45:46.293,ACCELEROMETER,-1.9944,8.4853,6.8980,48
1743666346300,2025-04-03 16:45:46.300,ACCELEROMETER,-1.4078,7.8796,6.7543,7
1743666346307,2025-04-03 16:45:46.307,ACCELEROMETER,-0.6943,8.5739,4.8267,7
1743666346340,2025-04-03 16:45:46.340,GYROSCOPE,-0.0535,3.0978,0.3280,59
1743666346350,2025-04-03 16:45:46.350,ACCELEROMETER,-0.8092,8.7559,4.4556,43
1743666346356,2025-04-03 16:45:46.356,ACCELEROMETER,-0.2610,9.0360,-1.9201,6
1743666346363,2025-04-03 16:45:46.363,ACCELEROMETER,6.9890,8.0305,-10.5492,7
1743666346401,2025-04-03 16:45:46.401,GYROSCOPE,-3.2782,-0.1080,-0.0001,61
1743666346411,2025-04-03 16:45:46.411,ACCELEROMETER,-2.7126,11.0878,-4.0390,48
1743666346417,2025-04-03 16:45:46.417,ACCELEROMETER,-6.2085,9.9841,1.9561,6
1743666346424,2025-04-03 16:45:46.424,ACCELEROMETER,-3.5769,8.3561,9.3018,7
1743666346462,2025-04-03 16:45:46.462,GYROSCOPE,1.0308,-0.3359,0.2461,61
1743666346470,2025-04-03 16:45:46.470,ACCELEROMETER,-1.3192,7.0201,12.2993,46
1743666346477,2025-04-03 16:45:46.477,ACCELEROMETER,-0.6632,7.9131,9.1964,7
1743666346483,2025-04-03 16:45:46.483,ACCELEROMETER,-0.0718,8.8780,4.8937,6
1743666346521,2025-04-03 16:45:46.521,GYROSCOPE,0.0260,-0.4318,-0.1290,59
1743666346530,2025-04-03 16:45:46.530,ACCELEROMETER,0.0742,9.3161,2.0710,47
1743666346537,2025-04-03 16:45:46.537,ACCELEROMETER,-0.9697,9.1461,0.8595,7
1743666346543,2025-04-03 16:45:46.543,ACCELEROMETER,-2.0638,9.4167,2.0830,6
1743666346582,2025-04-03 16:45:46.582,GYROSCOPE,-0.4377,0.2719,0.0463,61
1743666346589,2025-04-03 16:45:46.589,ACCELEROMETER,-1.7286,9.2922,3.5506,46
1743666346596,2025-04-03 16:45:46.596,ACCELEROMETER,-0.5435,9.4095,4.1132,7
1743666346602,2025-04-03 16:45:46.602,ACCELEROMETER,0.6512,8.5572,3.7613,6
1743666346642,2025-04-03 16:45:46.642,GYROSCOPE,0.0480,0.0349,-0.3751,60
1743666346649,2025-04-03 16:45:46.649,ACCELEROMETER,0.1700,8.4351,4.9180,47
1743666346656,2025-04-03 16:45:46.656,ACCELEROMETER,-0.8739,8.7655,5.4064,7
1743666346662,2025-04-03 16:45:46.662,ACCELEROMETER,-1.2498,8.3417,4.6400,6
1743666346701,2025-04-03 16:45:46.701,GYROSCOPE,0.0076,0.1455,-0.0575,59
1743666346710,2025-04-03 16:45:46.710,ACCELEROMETER,-1.9297,8.3800,4.2258,48
1743666346716,2025-04-03 16:45:46.716,ACCELEROMETER,-1.9465,8.8948,4.2186,6
1743666346722,2025-04-03 16:45:46.722,ACCELEROMETER,-1.3551,9.1485,3.8475,6
1743666346761,2025-04-03 16:45:46.761,GYROSCOPE,-0.1304,-0.0482,-0.0172,60
1743666346769,2025-04-03 16:45:46.769,ACCELEROMETER,-0.9553,8.9402,3.4764,47
1743666346776,2025-04-03 16:45:46.776,ACCELEROMETER,-1.6017,8.9929,4.4365,7
1743666346783,2025-04-03 16:45:46.783,ACCELEROMETER,-2.1308,8.6625,6.1007,7
1743666346823,2025-04-03 16:45:46.823,GYROSCOPE,1.4371,-0.8020,0.2296,62
1743666346831,2025-04-03 16:45:46.831,ACCELEROMETER,-2.2362,8.4039,7.8174,48
1743666346838,2025-04-03 16:45:46.838,ACCELEROMETER,-1.4150,8.4542,7.3409,7
1743666346844,2025-04-03 16:45:46.844,ACCELEROMETER,-0.8643,8.6482,5.3609,6
1743666346882,2025-04-03 16:45:46.882,GYROSCOPE,0.1652,1.5083,0.2644,59
1743666346894,2025-04-03 16:45:46.894,ACCELEROMETER,-0.8452,8.9666,4.6759,50
1743666346901,2025-04-03 16:45:46.901,ACCELEROMETER,-1.5562,8.7032,0.3304,7
1743666346908,2025-04-03 16:45:46.908,ACCELEROMETER,6.4096,8.3058,-11.9857,7
1743666346946,2025-04-03 16:45:46.946,GYROSCOPE,-1.4603,0.7838,0.1673,64
1743666346953,2025-04-03 16:45:46.953,ACCELEROMETER,-3.3998,10.4103,-1.1588,45
1743666346960,2025-04-03 16:45:46.960,ACCELEROMETER,-5.2819,10.1469,9.0264,7
1743666346966,2025-04-03 16:45:46.966,ACCELEROMETER,-0.8260,6.1175,11.8277,6
1743666347000,2025-04-03 16:45:47.000,GYROSCOPE,0.9294,-0.5033,-0.0496,54
1743666347010,2025-04-03 16:45:47.010,ACCELEROMETER,-1.0415,7.8365,9.4311,44
1743666347017,2025-04-03 16:45:47.017,ACCELEROMETER,-1.0534,8.7391,5.0928,7
1743666347023,2025-04-03 16:45:47.023,ACCELEROMETER,-0.6847,9.0935,2.3894,6
1743666347061,2025-04-03 16:45:47.061,GYROSCOPE,-0.4908,0.0593,0.0476,61
1743666347069,2025-04-03 16:45:47.069,ACCELEROMETER,-1.1851,8.9953,1.3001,46
1743666347076,2025-04-03 16:45:47.076,ACCELEROMETER,-2.1524,9.3305,2.3152,7
1743666347082,2025-04-03 16:45:47.082,ACCELEROMETER,-1.7119,9.1438,3.6655,6
1743666347120,2025-04-03 16:45:47.120,GYROSCOPE,-0.1158,0.1821,-0.3263,59
1743666347130,2025-04-03 16:45:47.130,ACCELEROMETER,-0.6416,9.0983,5.0592,48
1743666347136,2025-04-03 16:45:47.136,ACCELEROMETER,0.1149,8.7343,5.6003,6
1743666347142,2025-04-03 16:45:47.142,ACCELEROMETER,-0.3759,8.5045,5.4256,6
1743666347181,2025-04-03 16:45:47.181,GYROSCOPE,0.0980,0.0037,-0.1925,61
1743666347189,2025-04-03 16:45:47.189,ACCELEROMETER,-1.5179,8.3776,4.7812,47
1743666347195,2025-04-03 16:45:47.195,ACCELEROMETER,-2.3032,8.1957,4.3239,6
1743666347201,2025-04-03 16:45:47.201,ACCELEROMETER,-2.0997,8.5931,4.4388,6
1743666347241,2025-04-03 16:45:47.241,GYROSCOPE,0.0968,-0.0121,-0.0123,60
1743666347250,2025-04-03 16:45:47.250,ACCELEROMETER,-1.5778,8.5021,4.1611,49
1743666347256,2025-04-03 16:45:47.256,ACCELEROMETER,-2.4924,8.5811,4.6855,6
1743666347262,2025-04-03 16:45:47.262,ACCELEROMETER,-3.7014,8.6673,5.1670,6
1743666347300,2025-04-03 16:45:47.300,GYROSCOPE,1.3888,-0.5381,0.3512,59
1743666347310,2025-04-03 16:45:47.310,ACCELEROMETER,-2.8084,8.3776,6.4311,48
1743666347316,2025-04-03 16:45:47.316,ACCELEROMETER,-1.6137,8.5165,8.2531,6
1743666347322,2025-04-03 16:45:47.322,ACCELEROMETER,-1.1085,8.4710,7.9036,6
1743666347363,2025-04-03 16:45:47.363,GYROSCOPE,0.1445,0.9982,-0.0581,63
1743666347370,2025-04-03 16:45:47.370,ACCELEROMETER,-1.1612,8.2866,5.2316,48
1743666347376,2025-04-03 16:45:47.376,ACCELEROMETER,-0.7159,8.8397,-0.6919,6
1743666347381,2025-04-03 16:45:47.381,ACCELEROMETER,6.1103,8.1837,-9.8357,5
1743666347420,2025-04-03 16:45:47.420,GYROSCOPE,-1.2373,0.5883,0.5515,57
1743666347430,2025-04-03 16:45:47.430,ACCELEROMETER,-6.0624,11.3368,1.9632,49
1743666347436,2025-04-03 16:45:47.436,ACCELEROMETER,-6.8860,8.1310,7.0776,6
1743666347442,2025-04-03 16:45:47.442,ACCELEROMETER,-2.5786,7.1470,9.3257,6
1743666347480,2025-04-03 16:45:47.480,GYROSCOPE,0.7437,-0.1313,0.0244,60
1743666347489,2025-04-03 16:45:47.489,ACCELEROMETER,-0.6991,8.2028,7.4343,47
1743666347495,2025-04-03 16:45:47.495,ACCELEROMETER,0.4238,8.8924,5.0473,6
1743666347500,2025-04-03 16:45:47.500,ACCELEROMETER,-0.6488,9.0959,2.8778,5
1743666347540,2025-04-03 16:45:47.540,GYROSCOPE,-0.1634,-0.0268,0.0751,60
1743666347549,2025-04-03 16:45:47.549,ACCELEROMETER,-1.9728,9.5292,2.0470,49
1743666347558,2025-04-03 16:45:47.558,ACCELEROMETER,-1.7478,9.1821,2.0710,9
1743666347564,2025-04-03 16:45:47.564,ACCELEROMETER,-1.4988,9.2730,3.5626,6
1743666347600,2025-04-03 16:45:47.600,GYROSCOPE,-0.1634,0.1485,-0.1693,60
1743666347610,2025-04-03 16:45:47.610,ACCELEROMETER,-0.9768,9.1845,3.9959,46
1743666347618,2025-04-03 16:45:47.618,ACCELEROMETER,-0.5794,8.9187,3.6105,8
1743666347623,2025-04-03 16:45:47.623,ACCELEROMETER,-0.7949,8.8062,3.8642,5
1743666347660,2025-04-03 16:45:47.660,GYROSCOPE,-0.0266,-0.0628,-0.1284,60
1743666347669,2025-04-03 16:45:47.669,ACCELEROMETER,-1.3120,8.5644,3.8978,46
1743666347675,2025-04-03 16:45:47.675,ACCELEROMETER,-1.9944,8.6673,3.9480,6
1743666347681,2025-04-03 16:45:47.681,ACCELEROMETER,-2.3056,8.5739,3.6081,6
1743666347720,2025-04-03 16:45:47.720,GYROSCOPE,-0.2282,-0.1881,-0.0013,60
1743666347729,2025-04-03 16:45:47.729,ACCELEROMETER,-1.8675,8.8373,3.4931,48
1743666347735,2025-04-03 16:45:47.735,ACCELEROMETER,-1.3862,8.8062,3.3662,6
1743666347741,2025-04-03 16:45:47.741,ACCELEROMETER,-2.2170,8.4949,4.5059,6
1743666347780,2025-04-03 16:45:47.780,GYROSCOPE,0.8244,-0.7653,0.3829,60
1743666347794,2025-04-03 16:45:47.794,ACCELEROMETER,-3.2872,8.7463,5.8110,53
1743666347802,2025-04-03 16:45:47.802,ACCELEROMETER,-1.3264,8.5739,6.7543,8
1743666347809,2025-04-03 16:45:47.809,ACCELEROMETER,-0.3567,8.9426,7.3481,7
1743666347846,2025-04-03 16:45:47.846,GYROSCOPE,0.6558,0.6500,-0.1277,66
1743666347853,2025-04-03 16:45:47.853,ACCELEROMETER,-0.1365,9.1533,7.0895,44
1743666347859,2025-04-03 16:45:47.859,ACCELEROMETER,-0.1173,8.8612,2.8276,6
1743666347865,2025-04-03 16:45:47.865,ACCELEROMETER,6.5149,8.0759,-9.2491,6
1743666347900,2025-04-03 16:45:47.900,GYROSCOPE,-0.8983,0.2658,0.2235,54
1743666347914,2025-04-03 16:45:47.914,ACCELEROMETER,-3.9169,11.3440,0.5195,49
1743666347921,2025-04-03 16:45:47.921,ACCELEROMETER,-6.3162,9.1940,7.7862,7
1743666347927,2025-04-03 16:45:47.927,ACCELEROMETER,-2.2529,7.1997,7.3888,6
1743666347963,2025-04-03 16:45:47.963,GYROSCOPE,0.5904,-0.0470,0.0054,63
1743666347971,2025-04-03 16:45:47.971,ACCELEROMETER,-0.9170,8.2699,7.1518,44
1743666347977,2025-04-03 16:45:47.977,ACCELEROMETER,0.1915,8.6841,4.6950,6
1743666347983,2025-04-03 16:45:47.983,ACCELEROMETER,-0.2969,9.3951,3.1580,6
1743666348020,2025-04-03 16:45:48.020,GYROSCOPE,-0.2104,0.0966,0.0732,57
1743666348029,2025-04-03 16:45:48.029,ACCELEROMETER,-1.2330,9.2802,2.1763,46
1743666348036,2025-04-03 16:45:48.036,ACCELEROMETER,-1.8794,9.4694,2.3320,7
1743666348041,2025-04-03 16:45:48.041,ACCELEROMETER,-1.5251,9.4382,3.0311,5
1743666348080,2025-04-03 16:45:48.080,GYROSCOPE,-0.1384,0.0630,-0.2383,60
1743666348089,2025-04-03 16:45:48.089,ACCELEROMETER,-0.5866,9.2252,3.7373,48
1743666348095,2025-04-03 16:45:48.095,ACCELEROMETER,-0.1077,8.9235,4.5107,6
1743666348101,2025-04-03 16:45:48.101,ACCELEROMETER,-0.7781,8.9331,4.3646,6
1743666348140,2025-04-03 16:45:48.140,GYROSCOPE,-0.0767,0.0551,-0.1803,60
1743666348149,2025-04-03 16:45:48.149,ACCELEROMETER,-1.4724,8.6697,3.8020,48
1743666348156,2025-04-03 16:45:48.156,ACCELEROMETER,-1.9752,8.7128,3.7182,7
1743666348161,2025-04-03 16:45:48.161,ACCELEROMETER,-1.5586,8.6075,4.0151,5
1743666348200,2025-04-03 16:45:48.200,GYROSCOPE,0.1426,-0.1893,0.0909,60
1743666348209,2025-04-03 16:45:48.209,ACCELEROMETER,-1.9082,8.8876,4.1061,48
1743666348216,2025-04-03 16:45:48.216,ACCELEROMETER,-1.7454,8.3872,4.0175,7
1743666348223,2025-04-03 16:45:48.223,ACCELEROMETER,-4.2713,9.1246,5.0904,7
1743666348260,2025-04-03 16:45:48.260,GYROSCOPE,0.9911,-0.6859,0.2840,60
1743666348269,2025-04-03 16:45:48.269,ACCELEROMETER,-2.1907,8.2603,4.9659,46
1743666348276,2025-04-03 16:45:48.276,ACCELEROMETER,-0.8978,8.8900,6.5604,7
1743666348282,2025-04-03 16:45:48.282,ACCELEROMETER,-0.1508,9.0743,6.7041,6
1743666348320,2025-04-03 16:45:48.320,GYROSCOPE,1.0931,-0.0549,0.0781,60
1743666348330,2025-04-03 16:45:48.330,ACCELEROMETER,-0.6871,9.0408,4.9180,48
1743666348336,2025-04-03 16:45:48.336,ACCELEROMETER,-1.1420,8.9450,3.3208,6
1743666348342,2025-04-03 16:45:48.342,ACCELEROMETER,-0.9290,9.0336,-1.5850,6
1743666348381,2025-04-03 16:45:48.381,GYROSCOPE,-2.0614,0.4417,-0.3751,61
1743666348389,2025-04-03 16:45:48.389,ACCELEROMETER,6.1055,8.7583,-9.6178,47
1743666348395,2025-04-03 16:45:48.395,ACCELEROMETER,-5.3633,11.7678,3.2370,6
1743666348401,2025-04-03 16:45:48.401,ACCELEROMETER,-4.1683,7.4558,7.8629,6
1743666348440,2025-04-03 16:45:48.440,GYROSCOPE,0.6692,0.0373,0.0757,59
1743666348449,2025-04-03 16:45:48.449,ACCELEROMETER,-2.2314,7.6665,9.0408,48
1743666348455,2025-04-03 16:45:48.455,ACCELEROMETER,-1.2617,8.2627,6.7376,6
