Timestamp,TimeString,SensorType,X,Y,Z,Interval(ms)
1743667355784,2025-04-03 17:02:35.784,ACCELEROMETER,0.1437,7.0800,6.1175,49
1743667355789,2025-04-03 17:02:35.789,ACCELEROMETER,-0.4405,7.7001,5.5596,5
1743667355794,2025-04-03 17:02:35.794,ACCELEROMETER,-1.1708,8.1550,6.4144,5
1743667355798,2025-04-03 17:02:35.798,GYROSCOPE,0.4497,-0.7037,-0.1605,59
1743667355846,2025-04-03 17:02:35.846,ACCELEROMETER,-1.0678,7.5732,6.0624,52
1743667355850,2025-04-03 17:02:35.850,ACCELEROMETER,-1.2953,7.3720,5.8589,4
1743667355853,2025-04-03 17:02:35.853,ACCELEROMETER,-1.8292,7.4774,5.7248,3
1743667355856,2025-04-03 17:02:35.856,GYROSCOPE,0.0075,0.3488,0.1639,58
1743667355905,2025-04-03 17:02:35.905,ACCELEROMETER,-1.8459,7.6378,5.1766,52
1743667355912,2025-04-03 17:02:35.912,ACCELEROMETER,-0.7398,7.6785,4.2713,7
1743667355917,2025-04-03 17:02:35.917,ACCELEROMETER,-0.2610,7.6713,5.6267,5
1743667355922,2025-04-03 17:02:35.922,GYROSCOPE,-0.4055,0.1295,-0.0267,66
1743667355966,2025-04-03 17:02:35.966,ACCELEROMETER,-0.6273,7.2068,7.2452,49
1743667355973,2025-04-03 17:02:35.973,ACCELEROMETER,-1.7238,6.7304,7.6546,7
1743667355978,2025-04-03 17:02:35.978,ACCELEROMETER,-2.0063,6.9363,7.1997,5
1743667355983,2025-04-03 17:02:35.983,GYROSCOPE,0.5377,-0.6457,0.0899,61
1743667356025,2025-04-03 17:02:36.025,ACCELEROMETER,-1.3815,7.6833,6.9483,47
1743667356031,2025-04-03 17:02:36.031,ACCELEROMETER,-1.1708,7.1590,5.9092,6
1743667356035,2025-04-03 17:02:36.035,ACCELEROMETER,-1.3144,7.6426,5.3226,4
1743667356040,2025-04-03 17:02:36.040,GYROSCOPE,0.3483,-0.2865,0.0576,57
1743667356085,2025-04-03 17:02:36.085,ACCELEROMETER,-0.6009,8.3249,5.9044,50
1743667356092,2025-04-03 17:02:36.092,ACCELEROMETER,-0.4956,7.3098,5.9619,7
1743667356096,2025-04-03 17:02:36.096,ACCELEROMETER,-1.4150,7.2787,5.8398,4
1743667356101,2025-04-03 17:02:36.101,GYROSCOPE,0.3007,-0.1521,0.0417,61
1743667356145,2025-04-03 17:02:36.145,ACCELEROMETER,-2.4038,8.2675,6.7112,49
1743667356151,2025-04-03 17:02:36.151,ACCELEROMETER,-1.1708,7.7192,6.1151,6
1743667356156,2025-04-03 17:02:36.156,ACCELEROMETER,-0.1508,7.5708,5.0066,5
1743667356161,2025-04-03 17:02:36.161,GYROSCOPE,0.0105,0.1814,0.2274,60
1743667356205,2025-04-03 17:02:36.205,ACCELEROMETER,-0.6560,8.2962,4.4341,49
1743667356210,2025-04-03 17:02:36.210,ACCELEROMETER,-0.9840,8.4542,5.7368,5
1743667356214,2025-04-03 17:02:36.214,ACCELEROMETER,-0.4310,7.9036,6.3689,4
1743667356218,2025-04-03 17:02:36.218,GYROSCOPE,0.1376,-0.5266,0.0820,57
1743667356265,2025-04-03 17:02:36.265,ACCELEROMETER,0.0479,7.9874,5.8757,51
1743667356272,2025-04-03 17:02:36.272,ACCELEROMETER,0.4166,8.0759,5.8996,7
1743667356277,2025-04-03 17:02:36.277,ACCELEROMETER,0.0910,7.8174,5.8685,5
1743667356282,2025-04-03 17:02:36.282,GYROSCOPE,0.0454,0.2211,0.0570,64
1743667356324,2025-04-03 17:02:36.324,ACCELEROMETER,-0.3112,8.5907,5.5405,47
1743667356329,2025-04-03 17:02:36.329,ACCELEROMETER,-0.0024,8.3872,5.4256,5
1743667356333,2025-04-03 17:02:36.333,ACCELEROMETER,-1.2402,8.0592,5.0928,4
1743667356337,2025-04-03 17:02:36.337,GYROSCOPE,0.0405,-0.6280,0.1840,55
1743667356385,2025-04-03 17:02:36.385,ACCELEROMETER,-1.8364,8.2340,5.3011,52
1743667356391,2025-04-03 17:02:36.391,ACCELEROMETER,0.1987,8.0352,5.4639,6
1743667356395,2025-04-03 17:02:36.395,ACCELEROMETER,0.8068,8.0999,3.9816,4
1743667356399,2025-04-03 17:02:36.399,GYROSCOPE,-0.2179,-0.6939,-0.1147,62
1743667356445,2025-04-03 17:02:36.445,ACCELEROMETER,2.6695,8.6027,1.4293,50
1743667356452,2025-04-03 17:02:36.452,ACCELEROMETER,1.5443,7.9251,2.7845,7
1743667356458,2025-04-03 17:02:36.458,ACCELEROMETER,-2.6408,7.2116,6.4814,6
1743667356463,2025-04-03 17:02:36.463,GYROSCOPE,-0.3364,-0.5724,-0.3334,64
1743667356505,2025-04-03 17:02:36.505,ACCELEROMETER,2.4157,5.1095,16.7696,47
1743667356512,2025-04-03 17:02:36.512,ACCELEROMETER,-2.9401,7.8198,8.2364,7
1743667356518,2025-04-03 17:02:36.518,ACCELEROMETER,-2.2601,7.1518,4.0725,6
1743667356525,2025-04-03 17:02:36.525,GYROSCOPE,0.4461,-0.5217,0.2262,62
1743667356565,2025-04-03 17:02:36.565,ACCELEROMETER,-1.3838,8.1933,4.0031,47
1743667356572,2025-04-03 17:02:36.572,ACCELEROMETER,-0.1772,7.8796,5.3633,7
